Station_ID,Station Latitude (°N),Station Longitude (°E),Event Date,Event Mag,Event Latitude (°N),Event Longitude (°E),Event Depth (km),Strike (°),Dip (°),Rake (°),Total Displacement [mm],dE [mm],dN [mm],dH [mm],ux [m],uy [m],uz [m],uxx,uxy,uyx,uyy,uzx,uzy
ABEL,38.9231888039,21.214994834200013,2018-10-25T22:54:58.900000Z,6.84,37.27,20.6,16.0,114.0,83.0,63.0,1.2469076360039257,-0.9354170514795774,-0.8130514286889017,-0.13682458416924836,-0.0005238481896276959,-0.0011232278309032395,-0.00013682458416924836,-3.83417592434799e-09,4.158342986059295e-09,-1.965303497860897e-08,1.207956068763689e-08,4.759841845630476e-09,3.017661004723991e-09
AGRI,38.623994895,21.409030168699985,2018-10-25T22:54:58.900000Z,6.84,37.27,20.6,16.0,114.0,83.0,63.0,2.4254985321699025,-1.7219406069693228,-1.707885652723814,-0.033019279953153124,-0.0008784113426809625,-0.0022606075222734168,-3.3019279953153124e-05,-1.0902706040172834e-08,1.0106762232137447e-08,-2.355386750042465e-08,3.218296148557111e-08,7.066290985900411e-09,2.7032852762577734e-09
AIGI,38.2419602042,22.072721371400007,2018-10-25T22:54:58.900000Z,6.84,37.27,20.6,16.0,114.0,83.0,63.0,3.740723867303447,-3.050436639645996,-2.133976132356616,0.36605631458998256,-0.00191874624749655,-0.0031902085611571485,0.00036605631458998256,-3.316444383197094e-09,2.798163847033388e-08,1.595182087962907e-08,3.799964983302791e-08,2.6829557646973152e-09,-2.162267889946686e-09
AMFI,38.8924578869,21.14973226500001,2018-10-25T22:54:58.900000Z,6.84,37.27,20.6,16.0,114.0,83.0,63.0,1.2442913528122692,-0.9384386719797032,-0.7985263924244115,-0.1730590367996221,-0.0005325164418010786,-0.0011111875537805904,-0.0001730590367996221,-3.650654110831786e-09,4.1965411104106524e-09,-2.1501025303387654e-08,1.1813998353414804e-08,4.914923913962076e-09,3.638573078755532e-09
ANAV,37.7333572797,23.904107016900014,2018-10-25T22:54:58.900000Z,6.84,37.27,20.6,16.0,114.0,83.0,63.0,1.0133489382361205,-0.933125233078686,-0.3473264782078279,0.18846136885809772,-0.0007111819122931351,-0.0006968347513575113,0.00018846136885809772,5.067532844722267e-09,1.66146261120112e-09,5.77803481233115e-09,2.3111765456323697e-10,-1.3002479285052755e-09,1.5433665769325437e-10
ANIK,36.8260211464,22.28206732130002,2018-10-25T22:54:58.900000Z,6.84,37.27,20.6,16.0,114.0,83.0,63.0,1.1654395905744364,-0.9193730700589736,-0.7109489490252056,-0.08691483882861117,-0.0005507201031065279,-0.0010234268992478368,-8.691483882861117e-05,1.1488215220930772e-08,-3.867888774831349e-08,1.2929174184052297e-08,-7.640037802041425e-09,7.912622923401217e-10,7.276764361057757e-09
ANOC,38.5944987007,21.92510634979999,2018-10-25T22:54:58.900000Z,6.84,37.27,20.6,16.0,114.0,83.0,63.0,2.5556708621530606,-1.9404751956737465,-1.649494302471982,0.2125514449387994,-0.001101802525315776,-0.0022961503944908257,0.0002125514449387994,-7.857680392601274e-09,1.4283709199881562e-08,-3.423954741152674e-09,2.8914636971204048e-08,4.016488835212733e-09,-1.2641066378060068e-09
ARG2,38.175273488,20.484779164899976,2018-10-25T22:54:58.900000Z,6.84,37.27,20.6,16.0,114.0,83.0,63.0,2.4347163424021203,-1.554835618005751,-0.511233740813762,-1.8024899254071303,-0.0012124755206444071,-0.0010994438815163932,-0.0018024899254071303,1.0855980581796658e-08,1.558576446504275e-08,-1.1028425733160976e-07,-6.920933332189548e-09,-1.0183150726428208e-08,4.1739704835100305e-08
ARKI,38.7550567243,23.03360943040002,2018-10-25T22:54:58.900000Z,6.84,37.27,20.6,16.0,114.0,83.0,63.0,1.3960478154787777,-1.151479151185411,-0.7529407209894473,0.2369082906195641,-0.0007456799668452696,-0.0011561943400589803,0.0002369082906195641,-1.43126655787953e-10,6.611903685489205e-09,3.9275742869852946e-09,8.361161440890423e-09,1.626503774129737e-10,-1.475540469736724e-09
ARSA,38.3010818222,21.81672309459998,2018-10-25T22:54:58.900000Z,6.84,37.27,20.6,16.0,114.0,83.0,63.0,4.063753839630214,-3.1568896067943495,-2.5439447987492243,0.2765648939035831,-0.0018492465929527135,-0.0036080318966192904,0.0002765648939035831,-1.1555453708822954e-08,2.951071793311824e-08,5.366983042681e-09,5.161714998704437e-08,5.655650854124845e-09,-8.988807922331996e-10
