Station_ID,Station Latitude (°N),Station Longitude (°E),Event Date,Event Mag,Event Latitude (°N),Event Longitude (°E),Event Depth (km),Strike (°),Dip (°),Rake (°),Total Displacement [mm],dE [mm],dN [mm],dH [mm],ux [m],uy [m],uz [m],uxx,uxy,uyx,uyy,uzx,uzy
KAL3,38.0305509928,22.1022587974,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.302562928378796,0.6583496722409514,-1.1104272394704529,-0.17377352298036247,0.0008007417136941253,0.0010125639007232748,-0.00017377352298036247,3.7408975563715305e-09,4.355452551627368e-09,8.499145714120771e-09,1.347772500911224e-09,-1.7193485726195862e-09,-2.002891421816594e-09
KALM,37.033726265,22.111371255200027,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,3.002599788872413,1.9500796956325153,-2.1523505033062573,-0.7616967793917448,0.0013105462388743744,0.0025918896705247954,-0.0007616967793917448,-6.0173832649181634e-09,1.4655210258990007e-08,1.4027401099824338e-08,1.4886555289956391e-08,-4.892224518999964e-09,-1.1871809247266451e-08
KAPS,36.1428491112,22.99968458759997,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,6.705415494901114,-1.9018945092240636,1.2603318417782405,6.305311878380258,-0.0004950431028532404,-0.0022272340249588074,0.006305311878380258,4.650885162963204e-08,-6.746777952622025e-08,-1.6664864323220466e-07,-1.0646198818976717e-07,3.0033426539518704e-07,3.6303460092601644e-07
KERY,36.4932710153,22.383513569599984,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,3.9655270359686168,2.805195450561383,-2.320089021906732,-1.5727269590032553,0.0011606975568916739,0.003450321110686383,-0.0015727269590032553,-3.0042653550565855e-08,1.0062003630249018e-08,-2.3385969139212156e-08,5.735275001709587e-09,1.41089522527528e-08,-1.7735269687873434e-08
KISM,35.4954141296,23.6541720404,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,5.992910617377593,1.7389102555111828,-3.0882529952503033,4.832583390742745,0.0022599628457262017,0.0027301434715654715,0.004832583390742745,4.523337492169358e-08,-1.5506352371058455e-07,-5.147380781367101e-08,-1.392624226036224e-07,-6.907086497798719e-08,-2.849755843781953e-07
KITH,36.2745242158,23.01516387919997,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.5803647374037146,0.262065253264154,-0.008171950049085329,1.5584632576654163,-8.628661484720579e-05,0.00024758755589532333,0.0015584632576654163,-4.6031021592217955e-08,-8.267055484386757e-08,-1.1716568469015172e-07,-9.901138414198409e-08,2.0453962072299254e-07,2.0035371436979303e-07
KOPA,37.2895154126,21.81823142090002,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,2.1959051813869728,1.4557424056435473,-1.5949905906330568,-0.398520551346232,0.0009673605748856118,0.0019306461234399816,-0.000398520551346232,-2.742014131347318e-09,9.871372940397454e-09,1.0038255932821422e-08,1.1235000674635347e-08,-2.6241198218922607e-09,-6.165292557056541e-09
KOR1,36.7975013801,21.95629645909997,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,3.0312854278030437,2.231798697186796,-1.889894302306553,-0.7975371127136519,0.0009645632058732784,0.0027608411255504936,-0.0007975371127136519,-1.3252622880277705e-08,1.1501007480413593e-08,9.43145367309889e-10,2.0045809811913322e-08,-5.589834776752472e-10,-1.3441527948399286e-08
KORI,37.94156644,22.93094050510001,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.216318103107203,0.40348844173184584,-1.1142149609582321,-0.27413833389724335,0.0008956119529322792,0.0007759878424300065,-0.00027413833389724335,8.200238259895302e-09,-3.521142425446208e-11,8.681777803240705e-09,-3.849585842839712e-09,-3.2754196353002727e-09,-1.6392369630400003e-09
KOUN,38.2094545658,22.0458210063,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.1212420164605423,0.5615603619921379,-0.9618558137351256,-0.12910078582139412,0.0006967245253426124,0.0008689600579790263,-0.00012910078582139412,3.28877613574262e-09,3.427534119631168e-09,6.971890554531416e-09,9.753261710378808e-10,-1.2212751266390752e-09,-1.5064561341519534e-09
