Station_ID,Station Latitude (°N),Station Longitude (°E),Event Date,Event Mag,Event Latitude (°N),Event Longitude (°E),Event Depth (km),Strike (°),Dip (°),Rake (°),Total Displacement [mm],dE [mm],dN [mm],dH [mm],ux [m],uy [m],uz [m],uxx,uxy,uyx,uyy,uzx,uzy
ANIK,36.8260211464,22.28206732130002,2008-02-14T10:09:29.000000Z,6.85,36.24,21.79,20.0,121.0,85.0,87.0,14.77652207129495,-8.199237300047695,-11.751455558569738,-3.6085183214075305,-0.0009756710560211435,-0.01429588283520733,-0.0036085183214075306,-1.508254857510332e-07,3.199715586513174e-08,1.262173700255091e-08,3.9803469024904234e-07,1.0169991752904517e-08,1.5289124660213408e-07
ATRS,37.2443620013,22.834881344,2008-02-14T10:09:29.000000Z,6.85,36.24,21.79,20.0,121.0,85.0,87.0,3.4380360273668575,-2.2154857951374525,-2.6083605080736545,-0.32889189247897743,-0.0005556370040121772,-0.0033768608748816487,-0.00032889189247897743,-1.810143420567896e-08,1.1717727947589054e-08,1.1114896603249795e-08,5.5475207714305335e-08,2.2823895141244103e-09,1.0156098153843089e-08
JPA1,37.0407410126,22.092233399500003,2008-02-14T10:09:29.000000Z,6.85,36.24,21.79,20.0,121.0,85.0,87.0,9.311734263796886,-3.1805294866835974,-8.508594826228135,-2.0485217272435547,0.0016560044245861327,-0.00893138304398211,-0.0020485217272435546,-6.26144708381275e-08,-5.9132045043133625e-08,-1.1012689469287248e-07,2.0443268963911232e-07,-1.900923808334444e-08,7.447257281962817e-08
KAL3,38.0305509928,22.1022587974,2008-02-14T10:09:29.000000Z,6.85,36.24,21.79,20.0,121.0,85.0,87.0,1.2183025093111628,-0.29804235901685827,-1.1756600075782662,-0.11513167681664882,0.00035003750267847966,-0.0011612404780689811,-0.00011513167681664882,-1.1790405504293786e-09,-5.757021660342108e-09,-1.1826081195429022e-08,1.0879534999690604e-08,-2.887371295101025e-10,2.3931421986753093e-09
KALM,37.033726265,22.111371255200027,2008-02-14T10:09:29.000000Z,6.85,36.24,21.79,20.0,121.0,85.0,87.0,9.441682081079009,-3.373980775764628,-8.572740543215113,-2.0663334250926173,0.0015232217918978996,-0.009086001434580604,-0.0020663334250926174,-6.686932750035569e-08,-5.5203790583646334e-08,-1.042446013920816e-07,2.1090979726184616e-07,-1.7563352976856512e-08,7.580156819867581e-08
KAPS,36.1428491112,22.99968458759997,2008-02-14T10:09:29.000000Z,6.85,36.24,21.79,20.0,121.0,85.0,87.0,3.1495929769909585,-3.06022330288545,-0.1639469426387239,-0.7266984637296636,-0.0025386844303559863,-0.0017166614769930089,-0.0007266984637296636,7.138097682625892e-08,-1.1831298282048066e-08,5.771886098189627e-08,-3.225345118039124e-08,2.3539984304431747e-08,3.655922309461315e-09
KERY,36.4932710153,22.383513569599984,2008-02-14T10:09:29.000000Z,6.85,36.24,21.79,20.0,121.0,85.0,87.0,24.861704123552745,-19.816191334100044,-12.717759155280874,-7.980068609083971,-0.010435661043541544,-0.021107340322875867,-0.00798006860908397,-3.199036156779858e-08,3.944007008093349e-07,6.102076286138289e-07,4.845036239135817e-07,2.3097268072419813e-07,3.319720102357148e-07
KITH,36.2745242158,23.01516387919997,2008-02-14T10:09:29.000000Z,6.85,36.24,21.79,20.0,121.0,85.0,87.0,3.9800121938403925,-3.849282474569499,-0.6251411590030378,-0.795437002791971,-0.0029775075692867192,-0.002518377595307708,-0.000795437002791971,7.052331271903454e-08,1.6194252072312533e-08,7.957177244390756e-08,-1.9061625877838244e-08,2.4822999703679827e-08,9.995713421594262e-09
KOPA,37.2895154126,21.81823142090002,2008-02-14T10:09:29.000000Z,6.85,36.24,21.79,20.0,121.0,85.0,87.0,4.485785720000047,-0.5274144795355247,-4.359576603710315,-0.9155322653594811,0.0017932654956231975,-0.004008525047826117,-0.0009155322653594811,4.642212092567093e-09,-4.3222294264857246e-08,-8.140159504316516e-08,5.331660560074734e-08,-1.3959582731148378e-08,2.3803818347620436e-08
KOR1,36.7975013801,21.95629645909997,2008-02-14T10:09:29.000000Z,6.85,36.24,21.79,20.0,121.0,85.0,87.0,21.731066915751562,-6.371876369828608,-19.566507681297914,-6.985000929291385,0.004615732380554904,-0.02005352951242667,-0.006985000929291385,-1.8317492774210997e-07,-2.0261779782618466e-07,-3.6939418538384006e-07,5.753939591226238e-07,-1.079871838721164e-07,3.1251342419803023e-07
KORI,37.94156644,22.93094050510001,2008-02-14T10:09:29.000000Z,6.85,36.24,21.79,20.0,121.0,85.0,87.0,1.2731856170585807,-0.6572011915929717,-1.0894421388009412,-0.04694715602086841,-2.2271895220304927e-06,-0.0012723178139337765,-4.694715602086841e-05,-4.872558206389667e-09,-4.365295205092019e-10,-2.8486909375543674e-09,1.450752077572516e-08,3.6116207298879374e-10,1.5106778948795479e-09
KRYO,37.9723055725,22.617881578499976,2008-02-14T10:09:29.000000Z,6.85,36.24,21.79,20.0,121.0,85.0,87.0,1.3332211359844381,-0.5637241866906276,-1.2058519509779473,-0.07493137592694266,0.00013785372801211615,-0.0013239562817595196,-7.493137592694266e-05,-4.55871193404555e-09,-2.8103083955993817e-09,-6.7552678281078744e-09,1.5026463976610648e-08,2.2601686589139134e-10,1.998384017307602e-09
