Station_ID,Station Latitude (°N),Station Longitude (°E),Event Date,Event Mag,Event Latitude (°N),Event Longitude (°E),Event Depth (km),Strike (°),Dip (°),Rake (°),Total Displacement [mm],dE [mm],dN [mm],dH [mm],ux [m],uy [m],uz [m],uxx,uxy,uyx,uyy,uzx,uzy
AFY0,40.1010700264,23.434337137499995,2014-05-24T09:25:18.800000Z,6.86,40.3,25.67,12.0,343.0,87.0,-5.0,2.213895315731479,1.7235706020432129,-1.3027426880668451,0.4832166568720028,-0.0017497423035237603,-0.0012673736634468136,0.0004832166568720028,-5.2496320921001415e-09,1.878005851943831e-08,-3.1207002880179415e-08,1.9081782662458183e-08,1.1308697703226001e-08,-6.4750710831698735e-09
AFYT,40.0971361938,23.4353250602,2014-05-24T09:25:18.800000Z,6.86,40.3,25.67,12.0,343.0,87.0,-5.0,2.2015256081772447,1.7083194130141757,-1.3038506936216068,0.47784218662812183,-0.0017463428783699442,-0.0012524649293713663,0.00047784218662812183,-5.209259374752314e-09,1.8718558364529425e-08,-3.1377417131827186e-08,1.8879285746702683e-08,1.1358180170068658e-08,-6.4095692249866075e-09
ALE3,40.8491656686,25.853456076600025,2014-05-24T09:25:18.800000Z,6.86,40.3,25.67,12.0,343.0,87.0,-5.0,36.68665459677271,15.131954797524788,33.080451065585144,-4.755872875298259,0.027210837263481835,-0.024142548210932813,-0.004755872875298259,-7.313971093932432e-07,2.9264268687286407e-07,7.818536282504533e-07,-9.104793310188597e-08,8.475917096094049e-08,2.1171755550108496e-08
ANAV,37.7333572797,23.904107016900014,2014-05-24T09:25:18.800000Z,6.86,40.3,25.67,12.0,343.0,87.0,-5.0,1.6806626856864217,-0.7589159637644599,-1.40657184430445,-0.5198358104364642,-0.0011232257902449305,0.001136996753458519,-0.0005198358104364642,-4.064881589329786e-09,5.777560198702474e-09,5.494931661276556e-09,-4.526430529963946e-09,-1.953607034776833e-09,2.147424261326448e-09
ANDR,37.8863734555,24.73709084040001,2014-05-24T09:25:18.800000Z,6.86,40.3,25.67,12.0,343.0,87.0,-5.0,2.1012647327193648,-0.8611407426838927,-1.811584856304889,-0.6260274807600787,-0.001480654026970285,0.0013531691404699009,-0.0006260274807600788,-1.03897948152335e-08,3.736483028613838e-09,1.0406233780554141e-08,-1.888256110025026e-09,-4.291613709946894e-09,7.487661676601668e-10
ARKI,38.7550567243,23.03360943040002,2014-05-24T09:25:18.800000Z,6.86,40.3,25.67,12.0,343.0,87.0,-5.0,1.482573050498139,-0.7061945552845716,-1.238449303620405,-0.40688502370069685,-0.000977863653076838,0.0010374247459660202,-0.00040688502370069685,1.768349559035381e-09,7.758615159193605e-09,-5.332889632030872e-09,-9.657149114700667e-09,2.5614684710340186e-09,3.560423727335187e-09
ATAL,38.6530574661,22.999356368199983,2014-05-24T09:25:18.800000Z,6.86,40.3,25.67,12.0,343.0,87.0,-5.0,1.451008278661834,-0.7019798191418682,-1.2028916660927336,-0.40706387448086884,-0.0009450919847893147,0.001022998126647745,-0.00040706387448086884,1.4703595686583795e-09,7.308786168417679e-09,-4.104406776068698e-09,-9.053334193373561e-09,2.0870687764967675e-09,3.405462377912145e-09
AUT1,40.5668190085,23.003720411199996,2014-05-24T09:25:18.800000Z,6.86,40.3,25.67,12.0,343.0,87.0,-5.0,2.601867384824124,2.257136236030873,-1.0615613139124134,0.7403630710755769,-0.0016750989023606166,-0.0018481396263565486,0.0007403630710755768,-1.833534623015833e-09,1.6662625933924146e-08,-4.141065170171892e-09,1.9674072235723748e-08,2.5101062023427953e-09,-7.328519924520553e-09
AYD1,37.8407265492,27.83788451110001,2014-05-24T09:25:18.800000Z,6.86,40.3,25.67,12.0,343.0,87.0,-5.0,1.0573275340294603,-0.8892978716477767,0.4878110706535333,0.29854843668558617,0.0007265015816173559,0.0007078176298149774,0.00029854843668558617,5.984225415757233e-09,-3.8202401884204815e-09,4.821464709637695e-09,-1.151269234378587e-09,2.310322233004532e-09,-1.782262779732242e-09
AYVL,39.3114429293,26.6861782332,2014-05-24T09:25:18.800000Z,6.86,40.3,25.67,12.0,343.0,87.0,-5.0,6.5999572157292645,-5.438755633508809,3.4377911261484675,1.470021966301126,0.004877714260082655,0.004195995026812505,0.001470021966301126,8.960885368359449e-08,-3.0982911264735226e-08,7.026023286478188e-08,-1.651190436845939e-08,2.232816297229671e-08,-1.404017381365321e-08
