Station_ID,Station Latitude (°N),Station Longitude (°E),Event Date,Event Mag,Event Latitude (°N),Event Longitude (°E),Event Depth (km),Strike (°),Dip (°),Rake (°),Total Displacement [mm],dE [mm],dN [mm],dH [mm],ux [m],uy [m],uz [m],uxx,uxy,uyx,uyy,uzx,uzy
ANIK,36.8260211464,22.28206732130002,2008-02-14T12:09:02.700000Z,6.54,36.29,21.67,15.0,337.0,5.0,127.0,4.560949921928661,-3.071097867422832,-3.3032245607928936,-0.6777385779388554,-0.0018406607048140344,0.004117633152682251,-0.0006777385779388554,-1.9670934577900315e-08,-7.408010758601901e-08,-6.85232522133582e-08,1.1288145994113501e-07,1.279192880351605e-08,-3.298505750102721e-08
JPA1,37.0407410126,22.092233399500003,2008-02-14T12:09:02.700000Z,6.54,36.29,21.67,15.0,337.0,5.0,127.0,3.177981167589721,-1.4021188192138438,-2.8200700233391944,-0.425243673468495,-0.0020480366750519896,0.002392546320841446,-0.000425243673468495,2.876274767988795e-08,-5.501505156255372e-08,-6.793117998915421e-08,2.9971234545423916e-08,1.2835070333796108e-08,-1.4674686925177113e-08
KALM,37.033726265,22.111371255200027,2008-02-14T12:09:02.700000Z,6.54,36.29,21.67,15.0,337.0,5.0,127.0,3.19748717631327,-1.4638954845517176,-2.8109218160479243,-0.4238546886171507,-0.002015477639678215,0.002445837551756494,-0.0004238546886171507,2.6006741681245137e-08,-5.5636322441738044e-08,-6.761236822765278e-08,3.3059937273459124e-08,1.2508351316024602e-08,-1.4990334886012104e-08
KERY,36.4932710153,22.383513569599984,2008-02-14T12:09:02.700000Z,6.54,36.29,21.67,15.0,337.0,5.0,127.0,5.702002704232841,-5.18668272291804,-2.091027933167063,-1.1129956664682958,0.00010179703225668413,0.005591396323792935,-0.0011129956664682958,-7.11199310799286e-08,8.896831164562963e-09,8.711022654817814e-08,2.0228492688923566e-07,-1.577236184638955e-08,-6.37304243459723e-08
KOPA,37.2895154126,21.81823142090002,2008-02-14T12:09:02.700000Z,6.54,36.29,21.67,15.0,337.0,5.0,127.0,1.5589697273582674,-0.2952651797202739,-1.5179355061663955,-0.19767873831961352,-0.001281897703778262,0.0008648976842863532,-0.00019767873831961352,2.8631291885286633e-08,-1.3489074246148581e-08,-2.5919960718573807e-08,-4.776416814469655e-09,5.745407270332124e-09,-3.764276068344397e-09
KOR1,36.7975013801,21.95629645909997,2008-02-14T12:09:02.700000Z,6.54,36.29,21.67,15.0,337.0,5.0,127.0,8.952648453498444,-3.809833378994589,-7.840855456093724,-2.0386440770453382,-0.005728925007022656,0.006570636416890416,-0.002038644077045338,1.068778359526308e-07,-2.2532494829455122e-07,-2.677707704329794e-07,1.1843955451154323e-07,8.853462578930152e-08,-9.112144083564397e-08
MET4,36.8255146835,21.70457026790001,2008-02-14T12:09:02.700000Z,6.54,36.29,21.67,15.0,337.0,5.0,127.0,8.177607145149029,-0.7665850817783932,-7.864743848779183,-2.1050914768430546,-0.006940006229875145,0.0037786455276738184,-0.0021050914768430545,2.873765777990722e-07,-1.0430170635012257e-07,-2.151585003345987e-07,-7.473954558639682e-08,1.2510230280523654e-07,-4.0447235481836304e-08
MOL1,36.8055826723,22.850798760899977,2008-02-14T12:09:02.700000Z,6.54,36.29,21.67,15.0,337.0,5.0,127.0,1.4615019747136362,-1.2556625342579495,-0.7417798515722347,-0.09519597656537648,-0.00019218551455316146,0.001445679935578259,-9.519597656537648e-05,-1.0763980207506403e-08,-4.956218604280761e-09,2.4852151737440577e-09,3.126098925397893e-08,2.43541637661108e-10,-4.2388462265511755e-09
PTKG,36.4212589745,22.48954017379998,2008-02-14T12:09:02.700000Z,6.54,36.29,21.67,15.0,337.0,5.0,127.0,3.7975277655227466,-3.6119718176844198,-0.9627618507078896,-0.6693028738853704,0.0005250828680998243,0.0037010186131054557,-0.0006693028738853704,-2.923208257844281e-08,2.55235616639804e-08,9.055220775208837e-08,1.0936741386172465e-07,-1.4723522740471789e-08,-3.292966234889325e-08
PYL1,36.9141727594,21.69530667409998,2008-02-14T12:09:02.700000Z,6.54,36.29,21.67,15.0,337.0,5.0,127.0,5.344868799961688,-0.44011362924523795,-5.192781881452187,-1.1869872846068594,-0.004608014829778129,0.0024341082563292815,-0.0011869872846068594,1.717127334846154e-07,-5.378758752404845e-08,-1.2134734672679113e-07,-4.6535036376779245e-08,6.087464101590777e-08,-1.9770410312786043e-08
