Station_ID,Latitude,Longitude,Total Displacement [mm],dE [mm],dN [mm],dH [mm],ux [m],uy [m],uz [m],uxx,uxy,uyx,uyy,uzx,uzy
BAL1,39.6294995568,27.892661172399983,4.07529112154603,-3.5282077146530333,1.7085069518410059,1.1138904987141578,-0.0028745227275077667,0.0026654014277904814,0.0011138904987141578,2.3906053295492085e-08,-1.5718294336584043e-08,-2.6352632968747862e-08,8.858302679993943e-09,-8.726902150176067e-09,3.492424268558829e-09
BALK,39.6393659686,27.89363153369999,4.079749852661888,-3.5346941027030265,1.7055747256344072,1.114141515198258,-0.0028815829912236524,0.002664493762255221,0.001114141515198258,2.4283233614556316e-08,-1.5415672221176752e-08,-2.6559465363291808e-08,8.562495070761228e-09,-8.83242323363753e-09,3.3576583373663403e-09
BAND,40.3312259578,27.99671177990001,2.6495574057273417,-2.272887143680488,1.2085702205754512,0.6272929939627583,-0.001820221049602111,0.001820289338691855,0.0006272929939627582,2.600503153144195e-08,2.266963408991538e-08,-2.0404523597758238e-08,-6.472791311377455e-09,-7.887009877844475e-09,-8.818376934718838e-09
BEL2,39.2949447484,23.133333828800005,1.3478187811207871,-0.4108472010443295,-1.254711055361912,-0.27114610764044156,-0.0007597371425234201,-0.0010797660530521003,-0.0002711461076404416,-9.207913420999304e-09,1.6101298692885857e-08,-9.12191340352849e-09,2.6496851514246717e-09,-2.9948141302343315e-09,6.255234770651143e-09
BERO,41.7053652707,22.8529759507,2.075309069766603,1.7180111861561336,-0.9734025477997518,0.638617866360526,0.0013583469058371378,-0.0014331673451566385,0.000638617866360526,3.5060660595324464e-09,-9.370477973532097e-09,-5.539722447695935e-09,8.504530914133115e-09,1.6807047337041925e-09,-3.788452525903724e-09
BITO,41.0241015206,21.335470869900007,1.0976103590317976,0.9419799094267101,-0.44214226407585067,0.34918844311952746,0.0007715499799285652,-0.0006982310218816568,0.00034918844311952746,4.4260323637818834e-09,-6.649894207551192e-10,-4.1101956415851665e-09,3.4474792872779555e-10,1.981303977029357e-09,-2.8918998962408246e-11
BNDR,40.3486525482,27.97494641869997,2.6387744375595785,-2.254540085626849,1.2251021963377755,0.6158767272335481,-0.0017978421887914209,0.0018307347850990419,0.0006158767272335481,2.608143494671927e-08,2.4242658222422558e-08,-2.0587411472097102e-08,-6.646942236452815e-09,-7.843923550508787e-09,-9.29743040871921e-09
CANA,40.1112056146,26.414336083900025,34.840503624309044,-31.297210525566992,14.741012941721824,4.128903433821135,-0.025619816190864952,0.02324731957830764,0.004128903433821135,5.673401079564543e-07,-4.040014167837898e-07,-6.691499037812707e-07,1.813028092141702e-07,-3.497511334941376e-08,-8.100112246142119e-09
CESM,38.3038153588,26.3725707982,1.1257638976435154,-1.0260353494503347,-0.46015924288379945,-0.053378704597033255,-0.0011157400267514106,-0.0001400687682455437,-5.3378704597033255e-05,5.198273954768261e-10,-9.305185795614777e-09,2.2102454497906217e-08,-1.7026368794495882e-09,8.015849842836725e-09,-6.121823844660975e-10
DEI1,39.0508993781,28.662686939600007,2.0455582829575945,-1.725035879744154,0.9084624660888941,0.6190766109936789,-0.001384051296119182,0.0013731186578034016,0.0006190766109936789,5.941374980895619e-09,-7.60192313790782e-09,-7.730078320606678e-09,5.678828848665887e-09,-2.702240080568891e-09,2.6158813602510337e-09
DEIR,39.0348514814,28.648405101399987,2.048244857675738,-1.7254497768540438,0.9132230769459283,0.6198013200073432,-0.0013830552399820562,0.0013777922644108709,0.0006198013200073432,5.792330285615416e-09,-7.733104493904343e-09,-7.630264730016538e-09,5.850054411164986e-09,-2.6425924024655955e-09,2.6846510373585124e-09
DION,38.0785341305,23.932647686700022,2.078723084445207,-0.9594161467804857,-1.7345680198346767,-0.6260064725456824,-0.0014246328330305147,-0.0013782695125365563,-0.0006260064725456824,-7.341968289096663e-09,-6.7115899550738845e-09,-8.779210126017932e-09,-4.530225420217145e-09,-3.27258586040132e-09,-2.1030184521745908e-09
DRAM,41.1657209951,24.0688904507,5.836745337592068,4.8606179529822615,-2.827889426980062,1.5636593746157292,0.003821437212822687,-0.004125431265277979,0.0015636593746157293,1.2185923218332787e-08,-4.6793323165478733e-08,-2.248535321770543e-08,4.4135032905244295e-08,4.4553701050430585e-09,-1.5491232273898556e-08
DUTH,41.1402123929,24.916802209799982,7.581780973051233,6.588169106137168,-3.39722810362048,1.5931954570085476,0.005307044077300205,-0.005174979625146542,0.0015931954570085477,-2.9090764254743488e-08,-1.0016864515681797e-07,1.0810340813192824e-07,1.19530528583647e-07,-3.425752069124648e-08,-3.078726766965055e-08
DYNG,38.0785525841,23.932434752099997,2.078584207738372,-0.9593793547305939,-1.7344362812980234,-0.6259667311392424,-0.0014245591319976825,-0.0013781542873017583,-0.0006259667311392424,-7.342578453588121e-09,-6.709767450580328e-09,-8.779118946880906e-09,-4.528493359555984e-09,-3.27277591953641e-09,-2.102250823060798e-09
EDES,40.8042949199,22.0512495232,1.527354864716684,1.3184714771171289,-0.6122655321305662,0.4685901887226951,0.0010818514267967316,-0.0009709961936817391,0.0004685901887226951,7.883902503837228e-09,-1.5713816633320022e-10,-7.028241015605658e-09,3.540151278224392e-11,3.3068847316658957e-09,3.7909924205600455e-10
EDIR,41.6767128926,26.551012440399973,5.900747812268489,2.5852559497826526,5.071358988957539,-1.554539939411119,0.0039550144330213755,0.004093909031153434,-0.001554539939411119,-2.264239631357335e-08,-4.141232045770923e-08,-3.427494410009255e-08,-3.343708770008685e-08,8.504945251404257e-09,1.2016139992257707e-08
FLO2,40.7798843643,21.401717281800018,1.0741290174230451,0.9239714595824211,-0.43278503368334126,0.33574842154064644,0.0007570642030962915,-0.0006840174967742696,0.00033574842154064644,4.893819851496383e-09,4.234191020026335e-10,-4.249667429733813e-09,-1.7105241833466888e-10,2.1127968766069355e-09,4.3183549189189524e-10
GOD1,41.5661061044,23.734247401599987,3.2863957936179444,2.700389388664884,-1.6194664339949736,0.9410754119938622,0.0021089090532839805,-0.002338220901931032,0.0009410754119938622,1.5792713791379765e-09,-2.150920918644397e-08,-3.831380665291604e-09,2.2906863428611662e-08,2.159841298802221e-12,-8.701664727383303e-09
GODA,40.1971577914,25.903455022199974,125.20278585348846,-118.84102967423131,39.298376219196435,2.860922574529994,-0.10215850863296971,0.07232697851690256,0.002860922574529994,1.5116901778580619e-06,-6.053365951589272e-06,3.182105082588435e-06,2.3108221831577333e-06,5.57688176071759e-07,5.051457682625172e-07
GOUM,40.9467922416,22.4474096335,1.9939646040510999,1.7185570197105646,-0.8082982585100131,0.6075446794285011,0.0014071407115778811,-0.0012754369143657684,0.0006075446794285011,1.0118983589942438e-08,-2.8335960545193825e-09,-9.800029536597537e-09,1.4241046144661087e-09,4.266908558091968e-09,-4.911242634626903e-10
HALK,38.4654495787,23.6025408699,2.154578527831691,-1.065434084119809,-1.7640277496347878,-0.628700996903605,-0.0015346314821478302,-0.0013754453471827022,-0.0006287009969036051,-1.2038501355896546e-08,-2.366944275625652e-09,-1.1326776782100554e-08,-9.139585814108503e-10,-4.757957199190099e-09,-5.350361533968952e-11
HAR3,41.9235503811,25.916516465100017,3.9717057116976546,1.5880660256286847,3.4958918967377737,-1.0154961373136095,0.0025407749664676516,0.0028788324760576495,-0.0010154961373136095,5.344008046169702e-09,-3.1806282331427506e-08,1.1234764823168428e-08,-3.8980783570210295e-08,-6.137395839085423e-09,1.244087905250335e-08
HARM,41.8844415837,25.84633229719998,3.995638400085307,1.6232988866822913,3.5117108565312267,-0.9989563598341161,0.0025790933353011525,0.0028836591308940146,-0.0009989563598341161,6.86136325905668e-09,-3.302663786348172e-08,1.6456910048781492e-08,-4.115279233270327e-08,-7.86461024693525e-09,1.2805122439839676e-08
IPS1,40.9214661402,26.385508862999984,18.01466627301586,9.192633354526663,15.108476824963025,-3.428938752286788,0.013208250121836684,0.011760642358315393,-0.003428938752286788,-2.755897134413564e-07,-8.298789983418042e-08,-2.7962176862658576e-07,-2.3570345279108076e-08,5.672333178448402e-08,-4.231657572896406e-09
IPS4,40.9219251616,26.38526212310001,18.012660000179977,9.189638135509448,15.107785275476942,-3.4294744918946796,0.013205183590143221,0.01176085674354295,-0.0034294744918946796,-2.751736541970967e-07,-8.343543659629756e-08,-2.794181359472156e-07,-2.3895205028091443e-08,5.6669878354430956e-08,-4.111426974484393e-09
IPSA,40.9175332766,26.37978245300002,18.27048701879626,9.320926815680165,15.328108898500695,-3.461227642967288,0.013395151972648733,0.011933168176859257,-0.003461227642967288,-2.806329127932441e-07,-8.568143820705645e-08,-2.8535966374425233e-07,-2.4663352833241656e-08,5.738978241153815e-08,-4.211017212130924e-09
ISTI,38.9560170889,23.151901877400007,1.5911336037525792,-0.7259694693541175,-1.3540440080379645,-0.4138107041303484,-0.0010901322111269707,-0.0010826257933382322,-0.00041381070413034834,-1.1498539408158136e-08,8.554012135418495e-09,-9.229237925746351e-09,2.5464971807939727e-09,-4.040034095733496e-09,3.765388074552649e-09
IZMI,38.3948077729,27.081822277699985,1.5647776675659972,-1.3896972800839473,0.6157889055820224,0.37158396413550576,-0.0011489348662188092,0.000995190021904055,0.0003715839641355058,-2.9817728942916152e-09,-1.0078411941669905e-08,1.3547413514658845e-08,1.1668873870379332e-08,5.39258722256623e-09,3.924019505074397e-09
JGC1,38.0564578466,23.803418974199985,1.9530335399147294,-0.9131285219016977,-1.622205849773829,-0.5907490935084443,-0.0013475162380096606,-0.0012843502267104179,-0.0005907490935084443,-7.282540730018865e-09,-5.575413503275119e-09,-8.326123848190935e-09,-3.567048254415329e-09,-3.2220395206941382e-09,-1.671428390474585e-09
KAL1,40.641903337,22.85687634110002,2.4519061747380757,2.1321846121108896,-0.9799238899948634,0.7109021306857741,0.0017525162669365102,-0.0015604963263103344,0.0007109021306857741,1.7010283565137695e-08,1.1731284655695628e-09,-1.4745162299735733e-08,-7.835616479636325e-10,6.498567341290798e-09,1.40424069005171e-09
KAL2,40.6427875418,22.848461085700023,2.4374916091394327,2.11946534508686,-0.9742197433689176,0.707197205333264,0.0017420205024620827,-0.0015513226699805927,0.000707197205333264,1.685932400840674e-08,1.1645266281101868e-09,-1.461441546635638e-08,-7.748962317631552e-10,6.447840226325808e-09,1.3922635432964396e-09
KATE,40.2700826524,22.521258921100014,1.5238488954796652,1.292112844676952,-0.6906510615562411,0.41899995709625965,0.00103372683036973,-0.001038250129969498,0.00041899995709625965,1.0633900632145687e-08,7.888051269218752e-09,-8.645806690746734e-09,-2.2262988417036197e-09,3.992312958365079e-09,3.4364972685463115e-09
KAV1,40.9338005429,24.38731428699998,9.600469510790074,8.085100716249062,-4.614297344508129,2.347002610178332,0.006382730286677685,-0.006776529175245488,0.0023470026101783323,3.298263669314141e-08,-9.486899907153492e-08,-5.700259546698238e-08,8.396208596563933e-08,1.0816907841954697e-08,-2.571882833493691e-08
KIKA,39.1059919179,27.672205827200003,3.5064597243432374,-2.904448209840851,1.7057094635041614,0.9746771880504191,-0.0022788364529127136,0.002480356546630258,0.0009746771880504192,5.063577992370274e-09,-2.2097267647456717e-08,-9.838132040180954e-09,2.12799480448838e-08,-1.8492338021079778e-09,7.882219617476686e-09
KIRL,41.7381230257,27.217951277099985,3.8256312591927517,1.8727989948798414,3.161564298568429,-1.064231949392279,0.0027153185293293802,0.0024758655402678797,-0.0010642319493922789,-2.5396019566778452e-08,-9.79405263249122e-09,-2.578520482244987e-08,-4.705872450593127e-09,9.43778454204344e-09,1.6523313537089714e-09
KOM1,41.1224193267,25.39563979349998,6.3567926196880515,5.346680780234017,3.425422303089623,-0.29715162710782644,0.00611455281690354,0.0017125294653011491,-0.00029715162710782644,1.5295555472553865e-08,-1.2330429242476966e-07,2.8106516397526356e-07,-4.739379274294736e-08,-7.346667234869365e-08,5.788042468563895e-09
KOMO,41.1199265338,25.4059249801,6.500634168621198,5.351076535983415,3.673954875675386,-0.3553590744503343,0.006191420390958768,0.0019489171518746462,-0.0003553590744503343,1.745881004284168e-08,-1.2574460553968253e-07,2.837078843170015e-07,-5.432671772296712e-08,-7.4081513810271e-08,7.123830984202446e-09
KORI,37.94156644,22.93094050510001,1.2427352321718075,-0.6093167649899953,-1.0138519480084758,-0.3810881324610646,-0.0008791141426236493,-0.0007914044584266255,-0.0003810881324610646,-5.469420561833535e-09,-6.398991911958655e-10,-5.027282519861204e-09,-2.5552046369236297e-10,-2.3312978048003228e-09,9.511384659646206e-11
KRU1,41.4734796865,25.65192244790001,5.9560353344813235,2.6832095948951302,5.173307698462576,-1.2294838886624735,0.004078494887698625,0.004162764192712054,-0.0012294838886624734,2.069245338847783e-08,-6.757310253915519e-08,7.108587641386798e-08,-8.398717321000423e-08,-2.5063928059446422e-08,2.1021409490781912e-08
KRYO,37.9723055725,22.617881578499976,1.0610044849662144,-0.5204129644539235,-0.8663598591952156,-0.32298832474556527,-0.0007509725019083646,-0.0006763500281466439,-0.00032298832474556526,-4.841444504872671e-09,4.479769136592328e-10,-4.191399652892922e-09,2.290751003807387e-10,-2.029785160468863e-09,4.756360795403115e-10
KYMI,38.6349290876,24.10519656010001,3.208010655755387,-1.549800607742363,-2.658299130586727,-0.9071362499665416,-0.0022592931404510352,-0.0020890262556865213,-0.0009071362499665416,-1.7663667564790798e-08,-9.688481312382123e-09,-1.8858080627683067e-08,-5.267278380305319e-09,-6.854667618004927e-09,-2.1157726847572873e-09
LEMN,39.8972205094,25.1805653271,38.47069594980758,-20.253775706071128,-32.41875692564558,-4.336267508654309,-0.028847109261267434,-0.025080580500148497,-0.004336267508654309,-8.321009959783974e-07,-2.6643399148655887e-07,-8.610191420660606e-07,-4.807794733989437e-08,-6.581798165792813e-08,3.550895810091038e-08
LES4,39.1000831959,26.553788731999987,3.7718730668167257,-3.370846039893324,1.5190117489296742,0.7463422231969163,-0.0027794400450407153,0.0024381781629066734,0.0007463422231969163,-1.2511536474420756e-08,-3.81924072804414e-08,5.557947678449861e-08,4.4708422200757054e-08,1.862831110377241e-08,1.1353915440964247e-08
LYGO,37.6124995546,23.037670434099997,1.173289733436067,-0.5625842298790673,-0.9615598544635209,-0.3681174121960909,-0.0008191348685055999,-0.0007550605516267184,-0.0003681174121960909,-4.191226834547351e-09,-1.7049412756965176e-09,-4.2499304062936196e-09,-9.475214902190203e-10,-1.89582315158708e-09,-4.2508404923631046e-10
MABM,41.9848909247,21.468106073700028,1.0788731942970853,0.8983642594863663,-0.4827640291459959,0.3519203302070409,0.0007179634717537908,-0.0007243258270882014,0.0003519203302070409,2.037618922885858e-09,-3.0297792152191476e-09,-2.7067216960128154e-09,2.4449149684348763e-09,1.0572457644149413e-09,-1.2462117228958561e-09
MARM,40.0937483798,23.780490267599987,2.9108495112299537,2.24319381703813,-1.7648102855810786,0.5714639377395538,0.001629196324072879,-0.0023435428697846095,0.0005714639377395539,2.9798336223115692e-08,5.587486508453977e-08,-2.9454902077771425e-08,-9.064275524170457e-09,8.950715133146605e-09,1.8690104489541075e-08
MEN1,37.5610401117,23.38605018049998,1.3053964552423218,-0.6081929263234143,-1.0798592487521652,-0.40995764734151574,-0.0008973380774044415,-0.0008548561326828796,-0.00040995764734151575,-4.040607673451657e-09,-2.94623220165811e-09,-4.55384937018639e-09,-1.9062368990827775e-09,-1.8915396550817454e-09,-9.484737354513365e-10
MET0,38.0652631395,23.7623150128,1.9303700427508002,-0.9073779694020347,-1.6006325436727242,-0.5839256654141434,-0.0013357095330235325,-0.0012654008703215092,-0.0005839256654141434,-7.40201047162584e-09,-5.2469136991244735e-09,-8.312659940442004e-09,-3.2768641504731993e-09,-3.2562619330132434e-09,-1.5324715985739686e-09
MNTS,38.426584765,26.71742915110002,1.3531567694753863,-1.3158003224068262,0.22998071340446172,0.2163599449831917,-0.00119106625298393,0.0006046344333452691,0.0002163599449831917,-2.37206400439762e-09,-1.0432359667997053e-08,2.142016369126006e-08,7.990733013901418e-09,7.874885072390247e-09,2.5199662980812e-09
MOUD,39.8735947713,25.268779123900003,43.55615449875612,-21.413983181852853,-37.627059842468356,-4.773288868080499,-0.03147938159076524,-0.0297220935124759,-0.004773288868080499,-6.469840340047564e-07,-6.5364120799064e-07,-8.425214827221145e-07,-3.689557925731961e-07,-4.323634430269599e-08,-2.1620859982361175e-09
MTNA,37.6126904064,23.32955878849998,1.3104256571562884,-0.6159071346975077,-1.0813404920948024,-0.4105807405594751,-0.000905148285202273,-0.0008540172364832621,-0.0004105807405594751,-4.292523746871342e-09,-2.7413901317583272e-09,-4.702565507656382e-09,-1.705556458449495e-09,-1.98346249269251e-09,-8.400286090736208e-10
MYKN,37.4416454862,25.329069226700028,1.2800639201180106,-0.525510146930892,-1.1060190152221232,-0.3729941863188299,-0.0008259165177531003,-0.0009040469469351886,-0.0003729941863188299,9.73026523248204e-10,-5.913491414304483e-09,2.548414461271773e-09,-7.2147067607533715e-09,1.366217903945819e-09,-2.826769493531534e-09
NEG1,41.4837411233,22.089008849200013,1.577604067641012,1.3321132271523297,-0.681732061736518,0.49955013790784625,0.0010745870495529886,-0.0010414158280373509,0.0004995501379078462,4.750327388750835e-09,-4.501575051393423e-09,-5.650676676873734e-09,3.1761153005259216e-09,2.2715844194593134e-09,-1.5971840555338525e-09
NOA1,38.0470629094,23.864033881199987,1.9884337743706302,-0.9223635167571447,-1.6558060535739723,-0.6011827766669721,-0.001366171456375298,-0.0013137822102168295,-0.0006011827766669721,-7.115509986944858e-09,-6.0587823555282804e-09,-8.350670776641029e-09,-4.007458716845874e-09,-3.1727742971634824e-09,-1.8758093475618167e-09
NVRK,41.3357359645,23.869731234899973,4.383704668139649,3.6278906349368674,-2.1353740875860385,1.222887429190772,0.0028450461060955945,-0.0031027609652029,0.001222887429190772,6.220069933617182e-09,-3.1298693339215803e-08,-1.2134528580362733e-08,3.080128250712568e-08,2.2310908350509954e-09,-1.1421743832344035e-08
ORE1,41.4141841606,26.5457880029,8.15807725457759,3.7684734679023406,6.948935438574945,-2.0162163782415714,0.0056354812002599175,0.005543504996776291,-0.0020162163782415712,-5.140103471516584e-08,-5.7590423179696055e-08,-6.709100091058215e-08,-3.926137900192845e-08,1.691166768845473e-08,1.2986407796684226e-08
PRIL,41.3435676742,21.5596416217,1.2442380177715395,1.0592401472768305,-0.516722200508531,0.39891944395658435,0.000861881439917056,-0.0008038357454280831,0.00039891944395658435,4.218739854597427e-09,-2.271572642830527e-09,-4.444314823073493e-09,1.3970547970652493e-09,1.9777261955958174e-09,-7.063363846164667e-10
PRKV,39.2457022095,26.265000586300005,4.036751777095657,-3.9342708473992674,0.7570115634074942,0.49377252055631504,-0.003541033161326368,0.0018742032329006897,0.000493772520556315,-1.3516540015884859e-08,-5.407297674637674e-08,1.1668898963395941e-07,4.224586124892839e-08,3.343427458942414e-08,8.597281421220691e-09
PRO2,41.0684409335,23.386980109499973,3.7960250376240507,3.237050969933781,-1.653576935847931,1.0940705743009496,0.0026121481302183724,-0.002527745598456088,0.0010940705743009496,1.7637738175953696e-08,-1.7219916367165335e-08,-2.143209576473044e-08,1.1765548327542402e-08,7.296742411353232e-09,-5.067637155178351e-09
PTOL,40.5113945817,21.678138458700005,1.1132813910352577,0.9551910664451864,-0.46308975266070695,0.33548973633980295,0.0007780594192698942,-0.000722125773339688,0.00033548973633980295,5.881631284363331e-09,2.156861283978393e-09,-4.85081568873166e-09,-7.589120454295918e-10,2.4237878129438654e-09,1.1499522676046724e-09
ROZH,41.6955521748,24.740502577799987,2.4836311130870268,2.3451276856540635,-0.6595416891412468,0.4835332503121473,0.0020498254311416275,-0.0013163718333288332,0.0004835332503121473,-6.299421945540114e-09,-2.382466217389503e-08,4.3710800986526756e-08,2.1989142488038942e-08,-1.529848070954251e-08,-7.1143636983720475e-09
SALH,38.4830903176,28.12354599150001,1.7931473140442684,-1.4667688830155354,0.8836775162266433,0.5320529870201305,-0.0011443157568820084,0.001273906730266658,0.0005320529870201304,3.3384953654424874e-10,-8.798668977771806e-09,-9.755766132617721e-10,9.619144699195759e-09,2.387901833468978e-10,3.8494384330468095e-09
SAN9,41.5505621693,23.267824098999995,2.741187409065743,2.269987590711413,-1.3009795183099844,0.817751210683712,0.0017904303293967416,-0.001907813042366091,0.000817751210683712,4.686892439727387e-09,-1.4609577751891716e-08,-7.812145300078403e-09,1.3556442669972278e-08,2.1149807927999386e-09,-5.700369576693548e-09
SARY,41.4429694316,27.916436478399987,2.1266511034239546,0.9776260754162949,1.8056713400918005,-0.5535731062213355,0.0014628356733457082,0.0014409418879850755,-0.0005535731062213355,-1.768647600142513e-08,1.2720618082467805e-08,-1.4211004682476742e-08,3.923534529355867e-09,6.106598684873149e-09,-5.3492865773282954e-09
SERR,41.2859119597,23.03745487290001,2.781067079889846,2.3483572831595203,-1.2344352830378922,0.8340993378907757,0.0018848312905141995,-0.0018670895542731158,0.0008340993378907757,9.598120961229204e-09,-1.1880189537236333e-08,-1.2370144795089066e-08,8.8550916907414e-09,4.310953186597917e-09,-4.0136853234392605e-09
SKO1,41.999682373,21.407432605,1.0515069782562518,0.8756247192340352,-0.46998281934171693,0.3436050434896462,0.0006999544053609696,-0.0007054546972172226,0.0003436050434896462,1.9760491242902494e-09,-2.9032362342881936e-09,-2.615369220534705e-09,2.337153866505198e-09,1.0272992832448886e-09,-1.1957367135222855e-09
SKOP,39.1217927588,23.72779715659999,2.7682799335122428,-1.3689255617993081,-2.29800379725251,-0.7131585688695332,-0.001980981312970087,-0.0017973568603918966,-0.0007131585688695333,-2.4640406101090316e-08,1.0981737426210684e-08,-1.9554039422652527e-08,4.489850142806507e-09,-8.05462330788934e-09,5.242681407015157e-09
SKP1,39.1174027823,23.733093354999998,2.7847374518784194,-1.3794771994143549,-2.3098540614657836,-0.7185955377820435,-0.0019945365761540046,-0.001805604324141341,-0.0007185955377820435,-2.4746477367360954e-08,1.071859375270668e-08,-1.9664487740127413e-08,4.440777823107699e-09,-8.098370721424747e-09,5.164643475576054e-09
SKYR,38.9044471697,24.56458582670001,5.205341805167619,-2.434037948112768,-4.39110049433242,-1.3745104672014123,-0.0036115156031115703,-0.003487586462392167,-0.0013745104672014123,-2.849384553195097e-08,-2.7786285883761285e-08,-3.5148163205407555e-08,-1.804218162103735e-08,-1.0302325785305153e-08,-6.659289435559399e-09
SLVR,41.0760828179,28.24847233029999,1.2008908180988456,0.10013697944984752,1.1846556556151095,-0.16941759046778734,0.00044212126323728285,0.0011036146182556994,-0.00016941759046778734,-5.726090992401188e-09,2.055988865136668e-08,-9.257061319525958e-09,1.7960587427311468e-09,1.9873912948365787e-09,-7.59425527499587e-09
SMLN,41.5750322977,24.711539507099985,3.179664635614021,2.88566555648499,-1.1433371059007917,0.6899143087087112,0.0024252962770603403,-0.0019370656700511413,0.0006899143087087112,-9.107920587520692e-09,-3.092221263565362e-08,4.728552152542229e-08,3.3575836933598626e-08,-1.6558009074834118e-08,-1.0486168383916042e-08
SMOL,41.5774998308,24.705874318899987,3.175358244154967,2.8780160755846897,-1.1495389333437602,0.691725153602142,0.002416167803232838,-0.0019407600153594495,0.0006917251536021421,-9.067965845968165e-09,-3.075168608819004e-08,4.6684862253425614e-08,3.352261206178005e-08,-1.638115204851535e-08,-1.0481679912795647e-08
SPET,37.267393172,23.155387420299974,1.067685331255723,-0.4960462801109929,-0.881924514674954,-0.34073333412220796,-0.0007322211906402032,-0.0006983587112466272,-0.00034073333412220795,-2.9862098086804483e-09,-2.166440728451884e-09,-3.357319477713917e-09,-1.4165231023571907e-09,-1.4337496331586046e-09,-7.228217717413848e-10
STRA,40.5202235378,23.790767596699997,5.361888789651844,4.723372474600907,-2.1281659814608567,1.3822132303408785,0.003894768045713093,-0.003416155711989277,0.0013822132303408785,5.677633014474521e-08,5.505478963392466e-09,-4.8700592182026754e-08,-4.46205315003898e-09,1.7996173082038956e-08,5.2160455330863425e-09
SVIL,41.7609151624,26.196166508899974,5.481302292852752,2.1907934815657515,4.820124374578896,-1.418273513943011,0.0035043342061253924,0.0039689818388423115,-0.0014182735139430108,-3.467963503484629e-09,-4.55646374413033e-08,-1.0592876538928942e-08,-4.826275690534952e-08,-9.943043833032997e-11,1.575697948681337e-08
SYR1,37.4403388988,24.93940574390001,1.4290612109916043,-0.5693379616676215,-1.237795378167593,-0.43119929493436526,-0.0009063569453058307,-0.0010172512966346026,-0.0004311992949343653,3.459649284847972e-11,-6.3267613922118904e-09,-1.0934919753055815e-10,-7.132574884339218e-09,3.759588345355016e-10,-2.9225346570484793e-09
