Station_ID,Station Latitude (°N),Station Longitude (°E),Event Date,Event Mag,Event Latitude (°N),Event Longitude (°E),Event Depth (km),Strike (°),Dip (°),Rake (°),Total Displacement [mm],dE [mm],dN [mm],dH [mm],ux [m],uy [m],uz [m],uxx,uxy,uyx,uyy,uzx,uzy
ANIK,36.8260211464,22.28206732130002,2008-02-14T10:09:29.000000Z,6.85,36.24,21.79,20.0,332.0,6.0,120.0,18.265750719206288,-10.164976042872128,-14.502595144618608,-4.470530780042288,-0.008032864284620245,0.015783697135517777,-0.004470530780042288,-3.829450423775038e-08,-3.0530062778747754e-07,-3.266437950453075e-07,3.8416006862732557e-07,1.0208385883524706e-07,-1.9712878046320808e-07
ATRS,37.2443620013,22.834881344,2008-02-14T10:09:29.000000Z,6.85,36.24,21.79,20.0,332.0,6.0,120.0,3.7475184286671372,-2.425149628337374,-2.840175760524864,-0.3097503877348886,-0.0013691875650465313,0.00347466177954342,-0.0003097503877348886,-9.861073408895876e-09,-3.043394103764653e-08,-3.119082422747025e-08,5.3073592152460046e-08,3.4084185411063328e-09,-1.0147869360222301e-08
JPA1,37.0407410126,22.092233399500003,2008-02-14T10:09:29.000000Z,6.85,36.24,21.79,20.0,332.0,6.0,120.0,10.866457954398497,-3.52052255391216,-10.034195165542979,-2.2362371971461488,-0.007206883242484738,0.007819206200248396,-0.0022362371971461487,1.174740994998388e-07,-1.6934786791614518e-07,-2.3401905293470412e-07,6.921167401016901e-08,7.149101701721705e-08,-6.309172373996026e-08
KAL3,38.0305509928,22.1022587974,2008-02-14T10:09:29.000000Z,6.85,36.24,21.79,20.0,332.0,6.0,120.0,1.2643851126734857,-0.3010358792111653,-1.2239359203612827,-0.10013977944495212,-0.0009393434900286796,0.0008404020141954682,-0.00010013977944495212,1.068750029949008e-08,-6.6827509875005244e-09,-1.3221577728905162e-08,-2.712207411591958e-10,1.2878070692714126e-09,-1.7634105268902727e-09
KALM,37.033726265,22.111371255200027,2008-02-14T10:09:29.000000Z,6.85,36.24,21.79,20.0,332.0,6.0,120.0,11.04627654542184,-3.7668650333708453,-10.133405062542755,-2.268271407203641,-0.0071788295934164525,0.008083289924893655,-0.002268271407203641,1.0986597078347256e-07,-1.748091538071538e-07,-2.3705721681125496e-07,8.019196722687668e-08,7.122470982134297e-08,-6.609995138809088e-08
KAPS,36.1428491112,22.99968458759997,2008-02-14T10:09:29.000000Z,6.85,36.24,21.79,20.0,332.0,6.0,120.0,3.337936346357353,-3.2664494866466995,-0.14646646251774398,-0.6713228574065713,0.0014041829347425927,0.0029528655504839074,-0.0006713228574065713,2.797535401411363e-08,2.262765155839587e-08,9.764270518702137e-08,1.734655182283781e-08,-1.7762330683971485e-08,-1.422007114249181e-08
KERY,36.4932710153,22.383513569599984,2008-02-14T10:09:29.000000Z,6.85,36.24,21.79,20.0,332.0,6.0,120.0,63.36840531013843,-30.015387850685105,-14.30602595345513,-53.94412762425576,0.001459899862905234,0.03321828681311359,-0.05394412762425577,-4.1215370567542104e-07,-6.578875483071798e-08,2.634869173785449e-07,1.01077534719204e-06,-9.371883829423975e-08,-5.97585133186314e-07
KITH,36.2745242158,23.01516387919997,2008-02-14T10:09:29.000000Z,6.85,36.24,21.79,20.0,332.0,6.0,120.0,4.2504347662559345,-4.1397713186025635,-0.6084613214435337,-0.7471706312348787,0.0014062654514042233,0.003940856408219423,-0.0007471706312348787,8.697216302600275e-09,3.353004735735261e-08,1.0290528185778825e-07,5.091264824652867e-08,-1.657625599690963e-08,-2.0628526859843388e-08
KOPA,37.2895154126,21.81823142090002,2008-02-14T10:09:29.000000Z,6.85,36.24,21.79,20.0,332.0,6.0,120.0,4.845147693895504,-0.4630831507307022,-4.745060385762759,-0.8633725190410058,-0.003972235275106123,0.002636549068048666,-0.0008633725190410058,8.753970069600652e-08,-3.3262407040783304e-08,-7.741316465982016e-08,-1.879700199895602e-08,2.5135860039220024e-08,-1.1895071509055281e-08
KOR1,36.7975013801,21.95629645909997,2008-02-14T10:09:29.000000Z,6.85,36.24,21.79,20.0,332.0,6.0,120.0,27.950948546373187,-7.181330221384669,-25.36817361924748,-9.281152305459962,-0.019027337510426887,0.01825037434654858,-0.009281152305459962,4.519789187683123e-07,-5.409849859610503e-07,-7.9197867670237e-07,1.1128969741002938e-07,4.431554681734377e-07,-3.0265697386454627e-07
