Station_ID,Latitude,Longitude,Total Displacement [mm],dE [mm],dN [mm],dH [mm],ux [m],uy [m],uz [m],uxx,uxy,uyx,uyy,uzx,uzy
KARB,41.3471195442,28.68277296769997,1.2020374706273782,0.34492157164842585,1.1403529377177248,-0.15974469519329687,-0.0002238327150268088,-0.0011701600868400841,-0.00015974469519329688,9.492076479794244e-10,-1.4200445229144818e-09,-3.4184428629601576e-09,-4.6630597403946846e-09,-7.251128544564871e-10,-4.2415095090103e-10
KATC,35.9514806193,27.78078263549997,3.124541110130342,0.6902972071904185,-3.0415470968555636,-0.18771833221386397,-0.001004443930852944,0.0029527294773510973,-0.00018771833221386397,-4.201208495534013e-09,7.430691980556865e-09,2.8941292130778944e-08,-1.1174514411089392e-08,-5.491987964906206e-09,-2.407446316532696e-09
KAV1,40.9338005429,24.38731428699998,1.0814651438789187,-0.26665557138769397,1.045768120672298,-0.06950324782686564,0.0003745073388551762,-0.0010121661963878176,-6.950324782686564e-05,-1.0101495948923931e-09,1.6698127527172586e-09,5.843052412634573e-09,-2.2100626567899474e-09,1.0996664559512803e-09,4.5255208375649746e-10
KERA,36.4178443757,25.348112392400022,4.622379560873088,-1.8688311323484763,-4.218075281712533,-0.28583897800706776,0.0014176845527217596,0.004390314270345946,-0.00028583897800706776,-5.381704289853053e-09,-1.3434834452498137e-08,-4.9455298365605054e-08,-2.225306725405063e-08,9.060259854827948e-09,-3.5637425404833527e-09
KIKA,39.1059919179,27.672205827200003,6.97170554768924,2.657378243099554,6.437957594227165,-0.3093883186463474,-0.001969871033130899,-0.006680461452983462,-0.00030938831864634744,1.8717985240611773e-09,-2.7182986548259705e-08,-7.019508357682582e-08,-5.317677245813714e-08,-7.180515481129594e-09,4.410956861871692e-09
KIRL,41.7381230257,27.217951277099985,1.2613939445725855,0.1351672776266719,1.239456532700509,-0.1912903395611329,-4.86833048680968e-06,-0.0012467954879422866,-0.0001912903395611329,1.7842817134830408e-09,-3.384035823604552e-11,-7.452305747639587e-11,-5.717598987168549e-09,-1.6132073794430853e-11,-7.429309159061024e-10
KISM,35.4954141296,23.6541720404,1.0014015576539568,-0.47269487062066534,-0.8827236837698291,-0.012788161420071442,0.00037783564850610296,0.0009272980994897151,-1.2788161420071442e-05,-1.893858877767003e-09,-1.0137984783160975e-09,-6.577204544188538e-09,-7.909168706041503e-10,1.2227004460515791e-09,-1.0883638406869202e-09
KOM1,41.1224193267,25.39563979349998,1.4469601035049289,-0.18562251804081797,1.4250102438289525,-0.16906693027830821,0.0003335597893930897,-0.0013978010520532963,-0.00016906693027830821,7.345592488852936e-10,2.2260929200629545e-09,5.63230949396107e-09,-5.666988862336017e-09,1.1336861600615277e-09,-3.072095343457927e-10
KOMO,41.1199265338,25.4059249801,1.452939565418478,-0.18476430899807827,1.4310661672009781,-0.170132759842425,0.00033333929807302654,-0.0014039135077158482,-0.000170132759842425,7.54643218383819e-10,2.2321756617740126e-09,5.637609961440627e-09,-5.7167198731577964e-09,1.1345655428001533e-09,-3.145693322451115e-10
KRP1,35.4805247476,27.12028503739998,3.1799644032143024,0.19661297036014216,-3.1459988983725373,-0.41977121987463173,-0.0005243823342251652,0.0031082131355857218,-0.00041977121987463173,4.598595193055379e-09,5.418870734356047e-09,1.3814737559525474e-08,-2.0461500134363884e-08,-3.0031256176446633e-09,1.907260722299573e-09
