Station_ID,Station Latitude (°N),Station Longitude (°E),Event Date,Event Mag,Event Latitude (°N),Event Longitude (°E),Event Depth (km),Strike (°),Dip (°),Rake (°),Total Displacement [mm],dE [mm],dN [mm],dH [mm],ux [m],uy [m],uz [m],uxx,uxy,uyx,uyy,uzx,uzy
ABEL,38.9231888039,21.214994834200013,2015-11-17T07:10:12.900000Z,6.5,38.47,20.53,15.0,113.0,89.0,26.0,6.86829448677297,-5.883459549589406,-3.5372341797901385,0.2152840976606743,-0.004033645567687927,-0.005554892019526747,0.0002152840976606743,-2.6864978267665186e-08,1.227943457104748e-07,1.4062655020881749e-08,1.5418394748971368e-07,1.7784963511884822e-08,1.1483603397619409e-08
AGNA,39.4836522542,21.84699739870001,2015-11-17T07:10:12.900000Z,6.5,38.47,20.53,15.0,113.0,89.0,26.0,1.4472841975492778,-1.2461196516555944,-0.6909549159847979,0.25376892305804116,-0.0008770815932734877,-0.0011229250914048805,0.00025376892305804116,-3.4303182932894068e-09,1.3059406201729315e-08,-3.7959442973452765e-09,1.764335265078992e-08,2.5936392151805583e-09,-2.9989220100361965e-09
AGRI,38.623994895,21.409030168699985,2015-11-17T07:10:12.900000Z,6.5,38.47,20.53,15.0,113.0,89.0,26.0,7.471814299054248,-7.09911899166852,-2.2971584800571554,0.3918946021373194,-0.00563720216183583,-0.004888392304936318,0.00039189460213731944,1.2623502131483975e-07,6.955838544715956e-08,1.4214839332810857e-07,1.2067777876247495e-08,1.1350826965072955e-08,1.0831476681116986e-08
AIGI,38.2419602042,22.072721371400007,2015-11-17T07:10:12.900000Z,6.5,38.47,20.53,15.0,113.0,89.0,26.0,1.2808113404395554,-1.1789543782226461,-0.4611970648575916,0.19452899844230737,-0.0009050291775452024,-0.0008851883112397374,0.00019452899844230737,1.9427605572833192e-08,-2.3127545834517305e-08,1.3847200560347171e-08,-6.686508516454412e-09,-2.778227458232069e-09,5.558713701619673e-09
AMFI,38.8924578869,21.14973226500001,2015-11-17T07:10:12.900000Z,6.5,38.47,20.53,15.0,113.0,89.0,26.0,8.025900108158767,-6.833894065765124,-4.208405949875517,0.04778917341291544,-0.0046462774495807935,-0.006544073242451098,4.778917341291544e-05,-4.024500452770993e-08,1.5357560537754992e-07,9.71946656805299e-09,1.9838961545627468e-07,2.345084169542638e-08,2.2453729914950186e-08
ANOC,38.5944987007,21.92510634979999,2015-11-17T07:10:12.900000Z,6.5,38.47,20.53,15.0,113.0,89.0,26.0,2.8198378252068186,-2.672223870314366,-0.7891230356945386,0.43357788449765666,-0.0021514601078820306,-0.0017705126327518528,0.00043357788449765663,3.9076239039411456e-08,5.1395329474102704e-09,3.5000440831262614e-08,-3.1227173438603306e-09,-4.398577309469456e-09,2.124263957877453e-09
ARG2,38.175273488,20.484779164899976,2015-11-17T07:10:12.900000Z,6.5,38.47,20.53,15.0,113.0,89.0,26.0,25.05394998589127,3.1669653675797207,-23.8808529593443,6.88299369390008,0.012246199617663933,-0.02074500910169963,0.00688299369390008,5.145437325250947e-07,6.998307856684702e-07,-6.662853137918425e-07,-1.1603216787975779e-06,1.916294877839429e-08,6.244039372980848e-07
ARSA,38.3010818222,21.81672309459998,2015-11-17T07:10:12.900000Z,6.5,38.47,20.53,15.0,113.0,89.0,26.0,1.9422113612154466,-1.8230827503757894,-0.6232124449511024,0.24527638568495186,-0.0014346480180620347,-0.0012860052606931127,0.00024527638568495186,3.6631254090605977e-08,-3.862067221807812e-08,2.4694025547981064e-08,-1.3038445148187925e-08,-3.2367085516671495e-09,7.763377891634717e-09
ART1,39.1588039978,20.991739572200004,2015-11-17T07:10:12.900000Z,6.5,38.47,20.53,15.0,113.0,89.0,26.0,2.568787574587745,-2.356848687363178,-1.0162802390647379,-0.10539612856919067,-0.0017723983308997049,-0.0018563850398187753,-0.00010539612856919067,-2.1820782232189198e-08,3.781419716594476e-08,-1.0228402833421208e-07,5.8865397787714345e-08,1.552210006899032e-08,7.940162502408757e-09
ASSO,38.3778173592,20.541719498600003,2015-11-17T07:10:12.900000Z,6.5,38.47,20.53,15.0,113.0,89.0,26.0,90.02537062125042,20.307911247043677,-69.15271240704517,53.94495771640012,0.045713648223284054,-0.055720474321268476,0.05394495771640012,1.4408767767411308e-06,2.709829893785072e-06,-2.4888398470234264e-06,-5.967953882631657e-07,9.756375484488212e-07,4.247033046315909e-06
