Station_ID,Station Latitude (°N),Station Longitude (°E),Event Date,Event Mag,Event Latitude (°N),Event Longitude (°E),Event Depth (km),Strike (°),Dip (°),Rake (°),Total Displacement [mm],dE [mm],dN [mm],dH [mm],ux [m],uy [m],uz [m],uxx,uxy,uyx,uyy,uzx,uzy
AIGI,38.2419602042,22.072721371400007,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,66.0,55.0,119.0,1.1087830117169486,0.5433566847379727,-0.9588646818482385,-0.12141582321403832,0.00010637562936322009,-0.0010969695485394948,-0.00012141582321403832,-2.9570204957983455e-09,-4.712226241234185e-10,3.0220018540373167e-09,7.182050886668346e-09,-2.034875849770453e-10,1.829918449814859e-09
AKYR,34.9808312442,24.912607082500017,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,66.0,55.0,119.0,1.8709806423873163,-1.4467112513040241,1.1442029540996317,-0.3136793256943715,-0.0008562472236013363,0.001633711889194353,-0.0003136793256943715,-2.3090747037938804e-09,-7.009986340813715e-09,-7.939729940367891e-09,6.321472257448371e-09,1.672335751676348e-09,-4.5240550759335216e-09
ANIK,36.8260211464,22.28206732130002,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,66.0,55.0,119.0,3.8049943585742696,2.462540167706118,-2.6455473234302156,-1.1895197983670391,0.0011736013470401985,-0.003418433061550319,-0.0011895197983670391,-1.3801652106637347e-08,-1.3000265499650686e-08,-1.8134750152728712e-08,1.893240915638481e-08,-9.314361614064885e-09,1.7847321001399385e-08
ANKY,35.8669629685,23.301054802299973,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,66.0,55.0,119.0,26.504462873972447,0.24697729659009537,-3.7579504677649886,26.235536257804558,-0.0013028711706631335,-0.0035335132964035842,0.02623553625780456,4.023198081440509e-07,1.2681298157157463e-08,4.673040030801078e-08,3.676070032758188e-07,-2.0189363567803147e-07,1.1719370278649247e-07
ANOP,35.2179647681,24.095992169999988,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,66.0,55.0,119.0,1.8515342852196086,-1.2875192316532478,1.2777320416581546,-0.3713142431779337,-0.0006565069043298899,0.001690947552919389,-0.0003713142431779337,-1.4667557067880721e-08,1.7727163099513394e-09,2.6541309060952393e-08,-1.4121667195137368e-08,-1.6519112186776853e-08,7.068414837655512e-09
ARK1,35.1339802842,25.2689476187,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,66.0,55.0,119.0,1.5832314651586183,-1.3234592490555903,0.8323767782046094,-0.24945217470134784,-0.0008704820488086296,0.0012987133969844938,-0.00024945217470134784,2.1817490187479646e-09,-5.243987256368342e-09,-1.0117931389568835e-08,2.1758236476399213e-09,2.2165154700370453e-09,-3.129203558045366e-09
ARSA,38.3010818222,21.81672309459998,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,66.0,55.0,119.0,1.045903600735845,0.5524189408969046,-0.8833620189071993,-0.09175619501017307,0.00014536411198112775,-0.0010316803854185652,-9.175619501017307e-05,-2.672395577904093e-09,-8.97536071105071e-10,1.6784414901944392e-09,6.5998390927506614e-09,-2.9490094504484834e-10,1.454388939752248e-09
ATRS,37.2443620013,22.834881344,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,66.0,55.0,119.0,2.7566766884055802,1.044919962665463,-2.399255110893143,-0.8665930699440771,-2.1283084194023694e-05,-0.002616835846179666,-0.0008665930699440771,-1.1651207064173594e-08,2.222087584814499e-09,2.0859390087629953e-08,1.8706869101189717e-08,4.531717235377045e-09,1.3725811535239123e-08
EGIO,38.254630011,22.0754897356,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,66.0,55.0,119.0,1.0975702485497725,0.5362912108816764,-0.9501498246004283,-0.11944663429519498,0.00010346564959756721,-0.0010861343431687043,-0.00011944663429519498,-2.908887465890521e-09,-4.4384640266207686e-10,3.033650000827922e-09,7.081165890014177e-09,-2.0023923789938936e-10,1.7969282543321655e-09
GEYB,38.3341071147,21.76636574989999,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,66.0,55.0,119.0,1.0162636038805462,0.5419195073242149,-0.8556254201774869,-0.08378604000580658,0.00014705389319064066,-0.0010020712372730278,-8.378604000580658e-05,-2.544924085430601e-09,-9.179363683082837e-10,1.485366480861948e-09,6.330980965812549e-09,-2.976657178420887e-10,1.3439797664624903e-09
GVDS,34.8314719014,24.08120616039997,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,66.0,55.0,119.0,1.5578739226711251,-0.974904380445838,1.1880753357349494,-0.2549698110453913,-0.00040738569461418184,0.001481890161320304,-0.0002549698110453913,-7.397312116446377e-09,-2.43805174572709e-09,2.0162897414172116e-08,-2.339494673133719e-10,-6.817683906764086e-09,-4.038171185357488e-10
HERA,35.3241276658,25.141503162899998,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,66.0,55.0,119.0,1.7128517869683175,-1.4605531840450607,0.8290102138160349,-0.3367309104984062,-0.0009970928954867175,0.0013513990142831195,-0.0003367309104984062,3.851898766135611e-09,-4.477553331686881e-09,-1.2255828853320472e-08,-3.391251623084971e-10,3.339505989280358e-09,-3.5241130553091457e-09
IDI0,35.288808933,24.890399762000012,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,66.0,55.0,119.0,2.015340221481123,-1.659333296253697,1.05623790568121,-0.43882878992335117,-0.0010862657354615002,0.0016398329955871344,-0.00043882878992335117,1.213886242410212e-09,-6.008707489418198e-09,-1.2861795783447491e-08,8.443235144841837e-10,3.6203571467638635e-09,-4.810119314439921e-09
IERA,35.0530693748,25.797232298600026,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,66.0,55.0,119.0,1.1263128030742526,-0.9680837065565462,0.5625357352594745,-0.12226207108012588,-0.0006555845761729295,0.0009076570827291214,-0.00012226207108012588,2.588136598593234e-09,-3.159394791063222e-09,-6.9704575476057604e-09,1.0678939826153959e-09,1.0936068124869698e-09,-1.6051052121435083e-09
JPA1,37.0407410126,22.092233399500003,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,66.0,55.0,119.0,3.0035463497834596,1.9497687692422958,-2.164770435189851,-0.7303844088648592,0.0009007109427558446,-0.002770658601882331,-0.0007303844088648592,-9.635413649500717e-09,-1.0218465645820203e-08,-1.1346049192611712e-08,1.938787203855199e-08,-4.8769299483891795e-09,1.1660169836041236e-08
KAL3,38.0305509928,22.1022587974,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,66.0,55.0,119.0,1.3208373698331024,0.6630485288797907,-1.129817888522452,-0.16878846131368475,0.00014618663649013097,-0.0013018261328559544,-0.00016878846131368475,-3.8981864184321246e-09,-8.484162730483454e-10,3.1920622268429734e-09,9.11385144356082e-09,-2.309233974936718e-10,2.5932542794373674e-09
KALM,37.033726265,22.111371255200027,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,66.0,55.0,119.0,3.048263880785847,1.9689999247954884,-2.2017324921630697,-0.7532104725854194,0.0009032456545822187,-0.0028122471367875157,-0.0007532104725854194,-1.0042089861397842e-08,-1.0291657042750438e-08,-1.1278695770497019e-08,1.9754346693425313e-08,-4.950681867766272e-09,1.205588116503716e-08
KAPS,36.1428491112,22.99968458759997,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,66.0,55.0,119.0,8.029371701658869,-2.502939856888705,2.1389270198475034,7.323325282954762,-0.001416569341176399,0.0029720444184222483,0.007323325282954762,1.1213728125209784e-07,1.4097471231200974e-07,3.024176780799168e-08,-1.755095996632981e-07,4.216204197319024e-08,-5.803906411290798e-07
KERY,36.4932710153,22.383513569599984,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,66.0,55.0,119.0,4.129612589865383,2.9041899933093607,-2.422068203085621,-1.6592065105760778,0.0016679656862951808,-0.0033939098937624257,-0.0016592065105760778,-5.503935439915478e-09,-2.5760957530067148e-09,-3.832330931868617e-08,-1.9165193533280203e-08,-2.4715972247623252e-08,6.012961921573468e-09
KISM,35.4954141296,23.6541720404,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,66.0,55.0,119.0,5.248077684632656,1.247778655528663,-2.583943297670165,4.3941557602310555,8.891810010902557e-05,-0.002868066964043986,0.0043941557602310555,4.850533165083443e-08,3.057490410666522e-08,1.247119561127925e-07,-1.3031468997740624e-07,-1.2752625371167972e-07,2.160470398196446e-07
KITH,36.2745242158,23.01516387919997,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,66.0,55.0,119.0,1.586370057938468,0.05198269122398027,0.44897740754724397,1.520620612792345,0.00023010411500634653,0.00038901800592244795,0.001520620612792345,3.2360733953234804e-08,4.372412818063122e-08,6.828044555233446e-09,-2.1755474173207001e-07,-7.967229311234201e-09,-3.325158384585276e-07
KOPA,37.2895154126,21.81823142090002,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,66.0,55.0,119.0,2.217066736775333,1.462200280379582,-1.6205201843961037,-0.38893391127325927,0.0006766614844666563,-0.0020751492870192956,-0.00038893391127325927,-5.718536624956854e-09,-7.080097176389492e-09,-7.180199670408389e-09,1.4552467383787767e-08,-2.4797816547698282e-09,6.164920443670002e-09
KOR1,36.7975013801,21.95629645909997,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,66.0,55.0,119.0,3.076320776204152,2.256137320434442,-1.934721278929573,-0.7940072306379387,0.0012741619626217005,-0.002685109556202131,-0.0007940072306379387,-2.758076245356859e-09,-1.177842004678142e-08,-2.3000798927342487e-08,1.0370642018315717e-08,-9.182319047467198e-09,1.0319577465676344e-08
KORI,37.94156644,22.93094050510001,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,66.0,55.0,119.0,1.2442904012873017,0.40873329516476586,-1.1432886581367037,-0.27218879538923324,-9.162094569209467e-05,-0.0012106929688037171,-0.00027218879538923324,-2.183677550651617e-09,1.7319278295081583e-09,1.0420625297129047e-08,6.70572078692926e-09,1.0841470268483658e-09,3.5065495332021198e-09
KOUN,38.2094545658,22.0458210063,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,66.0,55.0,119.0,1.1375905083417595,0.5657269948581456,-0.9790114434327644,-0.12490686764837777,0.00011861749838382174,-0.0011244733559140907,-0.00012490686764837777,-3.081899228791158e-09,-5.943407930357825e-10,2.8644915434069193e-09,7.443055834452123e-09,-2.2410873502789854e-10,1.8985619271110765e-09
KRIN,38.1894059587,21.959839376899996,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,66.0,55.0,119.0,1.151342230619745,0.5918111231501143,-0.9801786897442215,-0.12082327050511044,0.00014197177345515177,-0.0011361490592589063,-0.00012082327050511044,-3.1305745999815143e-09,-8.438320317530982e-10,2.330657424271176e-09,7.557904966062328e-09,-2.7539277601159047e-10,1.869212109471677e-09
