Station_ID,Station Latitude (°N),Station Longitude (°E),Event Date,Event Mag,Event Latitude (°N),Event Longitude (°E),Event Depth (km),Strike (°),Dip (°),Rake (°),Total Displacement [mm],dE [mm],dN [mm],dH [mm],ux [m],uy [m],uz [m],uxx,uxy,uyx,uyy,uzx,uzy
AFY0,40.1010700264,23.434337137499995,2014-05-24T09:25:18.800000Z,6.86,40.3,25.67,12.0,73.0,85.0,-177.0,2.2928086312808227,1.8263256907472893,-1.290670815768816,0.5056428940615442,0.0013691683173568947,-0.0017682405950851243,0.0005056428940615441,2.096502932488236e-08,3.198294631582581e-08,-1.926405980871983e-08,-5.941765549277158e-09,6.81995081805442e-09,1.1576547033574344e-08
AFYT,40.0971361938,23.4353250602,2014-05-24T09:25:18.800000Z,6.86,40.3,25.67,12.0,73.0,85.0,-177.0,2.2795612844752715,1.8105401130326673,-1.2915939346333793,0.5001292400934714,0.0013538026004766834,-0.001764508121779168,0.0005001292400934713,2.0754220755228227e-08,3.217695083077766e-08,-1.9193612185748715e-08,-5.900509165542677e-09,6.751815518051378e-09,1.1630630096220575e-08
ALE3,40.8491656686,25.853456076600025,2014-05-24T09:25:18.800000Z,6.86,40.3,25.67,12.0,73.0,85.0,-177.0,32.05962329996803,13.127085797542366,28.871282055794023,-4.684883889126891,0.02099464053230804,0.023771755888036983,-0.004684883889126891,2.60977076806816e-08,-6.656880513650745e-07,3.4730557603019963e-08,-7.110741770950315e-07,-5.074496978053206e-08,1.0067967670358301e-07
ANAV,37.7333572797,23.904107016900014,2014-05-24T09:25:18.800000Z,6.86,40.3,25.67,12.0,73.0,85.0,-177.0,1.6809728656339298,-0.7529808842834519,-1.4105081285245031,-0.5188028356394748,-0.0011324718668515033,-0.0011287253268709163,-0.0005188028356394748,-4.462335806373435e-09,-5.5144265166160245e-09,-5.777401565281478e-09,-4.130597182695378e-09,-2.1245717072400654e-09,-1.9598724885472143e-09
ANDR,37.8863734555,24.73709084040001,2014-05-24T09:25:18.800000Z,6.86,40.3,25.67,12.0,73.0,85.0,-177.0,2.0924334954082684,-0.8497021661717115,-1.8081885731859086,-0.621882822812685,-0.0013412373982646386,-0.0014807504613854744,-0.000621882822812685,-1.7724537135814503e-09,-1.0288136304239024e-08,-3.5912667295831546e-09,-1.0403663642278436e-08,-6.922902432486689e-10,-4.243718497372285e-09
ARKI,38.7550567243,23.03360943040002,2014-05-24T09:25:18.800000Z,6.86,40.3,25.67,12.0,73.0,85.0,-177.0,1.4889049157372098,-0.7066249293252304,-1.2454400308045606,-0.4079193388797312,-0.0010398802055320289,-0.0009844230895387496,-0.0004079193388797312,-9.824127565670817e-09,5.378039670380566e-09,-7.885611167629898e-09,1.8381664036373114e-09,-3.61115031611484e-09,2.5741390277093015e-09
ATAL,38.6530574661,22.999356368199983,2014-05-24T09:25:18.800000Z,6.86,40.3,25.67,12.0,73.0,85.0,-177.0,1.456655196155521,-0.7018338430107285,-1.2095036831472075,-0.40789025208383056,-0.001024791695677152,-0.0009514577674353264,-0.00040789025208383053,-9.18847642284186e-09,4.124513036378132e-09,-7.425033199448164e-09,1.5221437872715117e-09,-3.4473389967176314e-09,2.0932763631562966e-09
AUT1,40.5668190085,23.003720411199996,2014-05-24T09:25:18.800000Z,6.86,40.3,25.67,12.0,73.0,85.0,-177.0,2.665457940458303,2.3213281809114363,-1.0689964837174328,0.7571974819413941,0.0019073528552695507,-0.0017009770989607487,0.0007571974819413942,2.025968901678955e-08,3.378463300886171e-09,-1.7115135254133196e-08,-1.746354707314712e-09,7.48948984255597e-09,2.3506600614168137e-09
AYD1,37.8407265492,27.83788451110001,2014-05-24T09:25:18.800000Z,6.86,40.3,25.67,12.0,73.0,85.0,-177.0,1.0380468381418422,-0.8789246222561888,0.4695983678607319,0.2907062425725124,-0.0007032225210501508,0.0007060518427095264,0.0002907062425725124,-1.1323540721384214e-09,-4.760096320888428e-09,3.893749203933728e-09,5.8202194753840155e-09,1.8057349555057841e-09,2.2471926407002313e-09
AYVL,39.3114429293,26.6861782332,2014-05-24T09:25:18.800000Z,6.86,40.3,25.67,12.0,73.0,85.0,-177.0,6.223724135064058,-5.190868004275217,3.1508228267294536,1.3645317827486876,-0.0040428403189345374,0.004530809781798928,0.0013645317827486875,-1.554484554068272e-08,-6.527639409066461e-08,3.569243425629148e-08,8.182906660873399e-08,1.4982328877490207e-08,2.0267975923674915e-08
