Station_ID,Station Latitude (°N),Station Longitude (°E),Event Date,Event Mag,Event Latitude (°N),Event Longitude (°E),Event Depth (km),Strike (°),Dip (°),Rake (°),Total Displacement [mm],dE [mm],dN [mm],dH [mm],ux [m],uy [m],uz [m],uxx,uxy,uyx,uyy,uzx,uzy
GVDS,34.8314719014,24.08120616039997,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.5186219410258,-0.9547480762468619,1.1508500077036725,-0.2649773017379829,-0.0007322599306093944,-0.0013037618737148863,-0.0002649773017379829,5.4683720864855174e-09,-8.413406755207506e-09,1.5247756242786053e-08,-1.3834883051600017e-08,5.554979166082022e-09,-4.426414972896533e-09
HERA,35.3241276658,25.141503162899998,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.7287147900944775,-1.4817741712685615,0.8225088119709748,-0.34099763207807804,-0.00023685775603086808,-0.0016781161592144204,-0.00034099763207807803,-6.668635336154905e-09,1.6294830705964209e-09,-5.905539855806106e-09,1.027637401467797e-08,1.3438572453317547e-10,5.0517060066123595e-09
IDI0,35.288808933,24.890399762000012,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,2.0331808536541893,-1.6833996214515408,1.0482790659141155,-0.44844297087703067,-0.0003753763468392644,-0.0019472585559628616,-0.0004484429708770307,-8.536525737791973e-09,3.058369674931467e-09,-3.4814648201146642e-09,1.0645421153229965e-08,8.682257568431657e-10,6.339018434359625e-09
IERA,35.0530693748,25.797232298600026,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.1347409869696492,-0.9796676894231772,0.5596788197137397,-0.1210286931803449,-0.00017142369011543737,-0.0011151695303419646,-0.0001210286931803449,-3.2481290059778545e-09,1.0867056807594904e-09,-2.5790680634453838e-09,6.962282446028943e-09,3.649799986169486e-10,1.9305595863423984e-09
JPA1,37.0407410126,22.092233399500003,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,3.0254576293550635,1.9698095104264193,-2.1682063377921255,-0.7563898706450602,0.0013182784023235605,0.0026159912623278294,-0.0007563898706450603,-5.96603417132622e-09,1.5045226129629465e-08,1.4487882134608286e-08,1.5496847400320765e-08,-5.02012934028352e-09,-1.204866020756631e-08
KAL3,38.0305509928,22.1022587974,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.3145900436652194,0.6626573957307478,-1.1218425371143574,-0.17464673116863189,0.0008098550621028677,0.0010206763838662063,-0.0001746467311686319,3.834044359779594e-09,4.412167602148295e-09,8.616204110029553e-09,1.3349862070469944e-09,-1.7306945492398824e-09,-2.0266077770129143e-09
KALM,37.033726265,22.111371255200027,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,3.0701545453224646,1.9888380114438378,-2.2050176335137643,-0.7799163623707791,0.0013458255025907498,0.002646947886991143,-0.0007799163623707791,-5.989919546055011e-09,1.535794573128273e-08,1.4953864291642945e-08,1.5460783046482424e-08,-5.258732188381184e-09,-1.2386305564473435e-08
KAPS,36.1428491112,22.99968458759997,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,7.379285471690265,-2.261661042709191,2.0211708512618127,6.727080480461058,-0.0010764187149025365,-0.002835765334491978,0.006727080480461059,4.4712338874651746e-08,-9.236292462945301e-08,-1.9279423611191064e-07,-1.1846551116790731e-07,3.554527886733576e-07,4.153338623504146e-07
KERY,36.4932710153,22.383513569599984,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,4.185490951132113,2.9516113003114577,-2.4190169164756092,-1.7189189601861237,0.0012005839550398903,0.00362246466887149,-0.0017189189601861236,-3.302271287908788e-08,1.0859274722229867e-08,-2.313880283104529e-08,7.552865266080155e-09,1.3095456886757302e-08,-2.2319633159519723e-08
KISM,35.4954141296,23.6541720404,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,5.858857360924546,1.7249864334706586,-3.020018147144067,4.714883007129915,0.002201249978683706,0.0026926912812430407,0.004714883007129915,4.5699878723747043e-08,-1.5072973748522883e-07,-5.067295978350558e-08,-1.3860919048037782e-07,-6.642540185196488e-08,-2.738944549281359e-07
KITH,36.2745242158,23.01516387919997,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.3664263174280697,0.13661906005885313,0.3564439254445317,1.3120228052142862,-0.0003817289643609401,-1.9319833204382506e-07,0.0013120228052142862,-6.500434232653267e-08,-1.0307374011876781e-07,-1.3236550077298156e-07,-1.1344882912178858e-07,2.2413537756945936e-07,2.1818721446119597e-07
KOPA,37.2895154126,21.81823142090002,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,2.231293561702233,1.4771577810049803,-1.6229471323627576,-0.4033837553320436,0.0009857856708799927,0.001960657827239556,-0.00040338375533204365,-2.7138447452268755e-09,1.0179100331309486e-08,1.044000140228578e-08,1.1515245748945512e-08,-2.7169653723675214e-09,-6.308286933788075e-09
KOR1,36.7975013801,21.95629645909997,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,3.1151805278164564,2.293445626921446,-1.940595676867868,-0.8237386091251604,0.0009898047329554554,0.0028365632401450777,-0.0008237386091251604,-1.378306013212963e-08,1.2105974122162238e-08,1.535129561543998e-09,2.124110882053447e-08,-8.756537840820266e-10,-1.4273933916525636e-08
KORI,37.94156644,22.93094050510001,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.2249514544513438,0.4031346120349324,-1.1231368031038567,-0.2766808122287404,0.0009040680113507032,0.000778854816226549,-0.0002766808122287404,8.336496072768928e-09,-6.61503929577643e-11,8.727244960733546e-09,-3.927626534439982e-09,-3.3115759203658672e-09,-1.6681155609287728e-09
KOUN,38.2094545658,22.0458210063,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.1308792983905407,0.5650996728111009,-0.9709528315414264,-0.12961846411200442,0.0007039489475450761,0.0008755243689011212,-0.00012961846411200443,3.356574261541377e-09,3.466241818336701e-09,7.055800258878969e-09,9.652815035357588e-10,-1.2259039148742485e-09,-1.5227986120370706e-09
KRIN,38.1894059587,21.959839376899996,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.1456826808425218,0.5917341078304289,-0.9729693823892691,-0.12557918516091146,0.0006962866320804842,0.0009011124232984726,-0.00012557918516091146,2.999032011434814e-09,3.696576393744171e-09,7.005529375421532e-09,1.3938131496669448e-09,-1.1677696303432355e-09,-1.5421484245000169e-09
KRYO,37.9723055725,22.617881578499976,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.32431441303274,0.5286101843852059,-1.1890363997449658,-0.24611456196661616,0.0009206241613077128,0.0009196126579004344,-0.00024611456196661617,7.009466145784923e-09,2.458607805109621e-09,9.59170835754442e-09,-1.949164395385559e-09,-2.8153297759009415e-09,-2.0479862773025517e-09
LAM8,38.3203925224,21.973148346000016,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.033731999807231,0.5207505002747523,-0.8867692804715547,-0.10517132261701878,0.0006412501540590983,0.0008039521629074869,-0.00010517132261701878,2.94200919454074e-09,3.054611602336537e-09,6.197032350344018e-09,9.270351466629359e-10,-9.579355733309687e-10,-1.2792585874648752e-09
LYGO,37.6124995546,23.037670434099997,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.6278695743789042,0.4889755086400205,-1.481846682354681,-0.46367306707766903,0.001208189907306952,0.0009875443209987895,-0.00046367306707766905,1.2474360954891314e-08,-1.2984649323137308e-09,1.2628378783112493e-08,-7.1570582876119376e-09,-6.482867353395347e-09,-2.156831574568495e-09
MEN1,37.5610401117,23.38605018049998,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.2927205347198578,0.2704632053951964,-1.1752216868444663,-0.4656501070376749,0.0010002386192880916,0.0006736609408202682,-0.0004656501070376749,1.182898036432425e-08,-7.49746886891912e-09,8.423112082093839e-09,-8.741386147791946e-09,-6.440740221250185e-09,-3.67720634965097e-10
MET4,36.8255146835,21.70457026790001,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,2.553697139476889,1.9757048524828278,-1.5174272880214834,-0.5615815538423788,0.0007086111178386172,0.002388276684605854,-0.0005615815538423789,-1.0786781241092002e-08,8.153290312590205e-09,-1.7861123978766386e-09,1.8797578961685684e-08,7.190479004741996e-11,-9.751376569998616e-09
MOI2,35.0502098957,24.8720833141,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.9632488390583027,-1.5400933574174922,1.16306829803094,-0.3601813274139895,-0.0005338976991150551,-0.0018546074146098199,-0.00036018132741398953,-6.3686564113299296e-09,4.663462668055277e-09,3.414041442836774e-09,9.92338856020616e-09,2.1329808977945914e-09,5.115504353159649e-09
MOIR,35.053947751,24.877751640099973,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.960520892640451,-1.5407336788563317,1.1577434305708656,-0.3597388640215958,-0.0005286970363995512,-0.0018532969443385196,-0.00035973886402159577,-6.408845083892348e-09,4.623838673938996e-09,3.245796951133749e-09,9.984621652608985e-09,2.0940989009431684e-09,5.124344338032718e-09
MOL1,36.8055826723,22.850798760899977,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,4.3656385956842225,1.8493042494792085,-3.4419227895855435,-1.9473165257650136,0.0025505803739004356,0.0029599490625488987,-0.0019473165257650135,3.3502055852770607e-09,7.687182051043826e-09,3.39915324700803e-08,-2.0380323158459643e-08,-2.4526053742513837e-08,-1.2912506769192068e-08
MTNA,37.6126904064,23.32955878849998,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.300414922468259,0.29346378043343724,-1.1880991563350298,-0.43974808114173103,0.0010040181038324793,0.0006997486998108153,-0.00043974808114173103,1.1604364647820995e-08,-6.08343692614475e-09,8.736164912361062e-09,-8.122882552402467e-09,-6.013061933263075e-09,-7.307109782011879e-10
NEA1,35.2613556909,25.61037009860001,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.2639280281252865,-1.1099307783844086,0.5765132610514628,-0.18220918557378898,-0.0001404578789468774,-0.0012428135247151745,-0.000182209185573789,-3.912343446119196e-09,7.005937419007759e-10,-4.8348417826669e-09,7.74627742059399e-09,1.5836703449302691e-10,2.743140974646684e-09
NEAB,36.5092093893,23.06030912630001,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,3.5155663022404147,1.3842271132366806,-2.4422197967332298,-2.1162901948629567,0.0017839459671584782,0.002167500639638718,-0.0021162901948629568,-4.486337749657283e-08,-5.18035404904194e-08,-1.0490161831479316e-08,-7.073793247598958e-08,2.2443491456465445e-08,4.696320295489006e-08
PA01,35.2393827075,23.6406990589,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,2.316074827533857,0.13861113296829922,-1.5728964723159267,1.694398491479895,0.0014187515719546464,0.0006930803242647002,0.0016943984914798951,-4.607436802548871e-11,-1.0760158959383312e-07,-2.4712805510346283e-08,-7.203664868599084e-08,-3.3900010553246024e-08,-1.0423714653704966e-07
PAT0,38.2836555506,21.78675058760001,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.0519436992504616,0.5651102924012928,-0.8820674371641364,-0.09587982118028435,0.0006209634774321916,0.0008436806066151469,-9.587982118028434e-05,2.283310079794313e-09,3.3900669564597027e-09,6.009797209859194e-09,1.668131911717995e-09,-8.465813665485105e-10,-1.2790952839115216e-09
PATR,38.2408574038,21.73295605430002,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.0796599578793975,0.5934029588046987,-0.8966891145834976,-0.0974021812765749,0.0006244748044273057,0.000875334026738471,-9.74021812765749e-05,2.0782085308537735e-09,3.5967260363285774e-09,6.082342969346064e-09,2.0019552813272697e-09,-8.529827312128428e-10,-1.3320646912932196e-09
PSAR,38.3217449492,22.184301988100003,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.0285528083167368,0.4807657861097352,-0.9012232546373428,-0.12075505663701902,0.0006690733414538463,0.0007718030574885156,-0.00012075505663701903,3.7032419080982218e-09,2.6479759638401798e-09,6.442470179093831e-09,1.3804166442327308e-10,-1.1406159055880824e-09,-1.3126039777541514e-09
PSAT,38.3286830797,21.8714067075,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.0232202253007325,0.5319080472156352,-0.8687830606562567,-0.0962779948299651,0.0006204600640737002,0.0008079229456239394,-9.62779948299651e-05,2.571998604032528e-09,3.1361875248402054e-09,5.960709972130307e-09,1.2467180920727361e-09,-8.591330870704832e-10,-1.233224783902003e-09
PTKG,36.4212589745,22.48954017379998,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,4.112401906177177,2.838984507017315,-2.321296577012289,-1.8610745843185237,0.0011497159918229562,0.003482298661470591,-0.0018610745843185238,-3.8982474307668595e-08,5.4007744334380425e-09,-4.0549119183234994e-08,-1.1232936981774725e-08,2.6924517910393632e-08,-1.3770340030119005e-08
PYL1,36.9141727594,21.69530667409998,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,2.490905325237824,1.885999222714092,-1.5419746425825802,-0.5195483354340696,0.0007636756701820359,0.00231332624962798,-0.0005195483354340696,-9.36139876872999e-09,8.811618368608764e-09,1.3817896081957828e-09,1.7851230761002212e-08,-7.300920747360489e-10,-8.967327296933824e-09
PYLO,36.8955119677,21.741968322200023,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,2.5900554456306484,1.9518140390601864,-1.6067800302969568,-0.5630871181331065,0.0008005907909000895,0.0023979938478568908,-0.0005630871181331065,-9.971537170451196e-09,9.354554099924398e-09,1.5143282739226762e-09,1.850084131868802e-08,-7.84889772991764e-10,-9.734321888071112e-09
PYRG,37.6787726789,21.462209398500026,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.4929090572135952,0.984491301223451,-1.1100938936980647,-0.1650632548449605,0.0006835518017659456,0.0013169238813663085,-0.0001650632548449605,-6.819991912837005e-10,5.869185758641465e-09,6.610104670834512e-09,6.667438153984942e-09,-1.148358428846189e-09,-2.5827653029222847e-09
RETH,35.3877574853,24.6130793154,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,2.321643844097128,-1.876530082110115,1.2096916016600283,-0.6366405725706547,-0.00045685616362197627,-0.0021854064532602644,-0.0006366405725706547,-1.1061840469204938e-08,3.3037014927662925e-09,-3.984065596085124e-09,5.369803107109579e-09,1.2961729363656587e-09,6.689539831462118e-09
RLSO,38.0558343494,21.46474375280002,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.1709191245688146,0.7142809081609651,-0.9225707966275348,-0.09857740982487861,0.000605318653332397,0.0009974584795775063,-9.857740982487861e-05,8.376115566294773e-10,4.23432475808773e-09,5.833632825734149e-09,3.661124960906648e-09,-7.929402652524216e-10,-1.512027016013154e-09
ROD3,38.3080478271,21.89228311609997,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.0405860984833355,0.5391237536106167,-0.8843145277385166,-0.10076121615072686,0.0006323740598311934,0.0008202253678893446,-0.00010076121615072687,2.6585559459845435e-09,3.2047324706971507e-09,6.118565163158437e-09,1.2418246735562282e-09,-9.0583643741575e-10,-1.276693848232003e-09
SFAK,35.2007208585,24.13770803440002,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.9562852154170451,-1.3543841825942913,1.3296952921651959,-0.4739259013721706,-0.0007560096155580008,-0.0017409467382007225,-0.00047392590137217063,-1.032647005723972e-09,-8.879934153902898e-09,1.4020949482104815e-08,-2.546170755732036e-08,8.00386517977504e-09,-1.1178878646040118e-08
SIVA,35.017692185,24.8120244813,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.9911681836444428,-1.5338000915936163,1.215659269454729,-0.3665795345816757,-0.0005852509054160244,-0.0018675790634116443,-0.0003665795345816757,-5.933588074371006e-09,5.003870452208965e-09,5.069018086411696e-09,9.198809965269883e-09,2.536009113605426e-09,5.0205540268759965e-09
SPET,37.267393172,23.155387420299974,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,2.194628986640939,0.5689999333931145,-1.9564623567768875,-0.815408186933571,0.0016226036220439838,0.001232340603654722,-0.0008154081869335709,1.8148822258312212e-08,-6.2499032018678055e-09,1.7771371952380887e-08,-1.4482759137537348e-08,-1.31401567897655e-08,-1.5692521642712296e-09
SPR2,37.0460153941,22.37209692469997,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,3.39378580668372,1.9366351901026635,-2.6034696835241093,-0.9945711885404505,0.001736520355422608,0.002741004798933421,-0.0009945711885404505,-9.779753641389971e-10,1.7517909721513798e-08,2.343242781582659e-08,9.40423949777732e-09,-9.725123846354618e-09,-1.3954861071871302e-08
STRF,37.2453963528,21.015625963899996,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.451407824168506,1.1323718161536607,-0.8947108899594854,-0.15430866931680448,0.0004294788083621919,0.001377795870148777,-0.00015430866931680448,-3.767731942902697e-09,3.989160204921736e-09,9.278289879679844e-10,9.404431730536537e-09,-3.723731189229337e-10,-2.6690979784709346e-09
TRIP,37.5081416643,22.36939511819997,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,2.161258785828139,1.0749260396397557,-1.8164715222472412,-0.4647631197594141,0.001310603217721051,0.0016544950853750054,-0.00046476311975941406,6.303388349248368e-09,8.920748318136643e-09,1.675504180085362e-08,2.0327193273913396e-09,-5.405469191243873e-09,-5.291530283048032e-09
TUC2,35.5331895144,24.070559825299995,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.1991905080814709,-0.8599856532059598,0.8213366167877785,-0.15455973885919194,-0.0004585924938207074,-0.0010972064921462047,-0.00015455973885919195,1.248712127168024e-10,-1.2483136428013245e-08,-1.1907635099218333e-09,-7.226027131144666e-08,4.933256629451983e-09,-5.3615098272346304e-08
VALI,38.2337388126,22.134852875499973,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.1082743075138135,0.5341210151057657,-0.9619678222663434,-0.13268229287195146,0.0007066624767954894,0.0008433833610777064,-0.00013268229287195145,3.6979671910654854e-09,3.1660513893874083e-09,7.023387813933703e-09,5.15194663300753e-10,-1.2722762631060458e-09,-1.4855451137701747e-09
VAM0,35.4057111464,24.198751889499988,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,2.0745885621215976,-1.5286911068823943,1.2666482069451772,-0.6021822993637437,-0.0006346840758002149,-0.0018810822162639194,-0.0006021822993637437,-7.29826521274656e-09,-4.6140071609137406e-09,4.480298274667185e-09,-3.1285521133435267e-08,5.886415862756428e-09,-1.4405110198814549e-08
VASS,37.430444814,21.899260635400022,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,2.086245803523973,1.2960683945688816,-1.5942248216902506,-0.36204348803385444,0.00102386771593389,0.001781303165034517,-0.0003620434880338544,-2.1081896823110597e-10,9.61934961677874e-09,1.1834630338366476e-08,8.599562489251983e-09,-2.965008956697312e-09,-5.307838750681148e-09
VLY1,37.1641089089,21.9835142279,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,2.6310084615119314,1.7136689772912228,-1.9133049676289855,-0.5699195220934985,0.0011721000301070353,0.0022855149927986,-0.0005699195220934985,-3.76077936871979e-09,1.2739501422801493e-08,1.305387131743323e-08,1.337332609149951e-08,-3.973806691331804e-09,-8.936901708941428e-09
XRSO,35.3105432001,23.5326980959,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,4.936976465808583,0.5092895853103714,-3.435406816361793,3.5088945194088037,0.003024715496397982,0.0017066024848981635,0.0035088945194088035,-1.128608837305396e-08,-1.576470189882961e-07,-5.3282632671189414e-08,-6.810352694904562e-08,-8.242870661668292e-08,-1.6503070269329125e-07
ZAK2,37.7791591052,20.885047301399997,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.1201608098074822,0.8033875993613143,-0.7773047595178812,-0.07159550161754417,0.0004377681422357728,0.0010285880504945246,-7.159550161754417e-05,-1.3296093555870687e-09,3.515570736716551e-09,3.083960752832261e-09,5.5462104022324436e-09,-4.1676209046224504e-10,-1.336136186033213e-09
ZAKY,37.7811732052,20.87782337089999,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.115757633214391,0.8007571014344236,-0.7737601332110595,-0.07069948254211729,0.00043540163464482,0.001024861988656558,-7.069948254211729e-05,-1.328037101605629e-09,3.491477088413024e-09,3.0549053773231574e-09,5.5236799207780235e-09,-4.116922427685271e-10,-1.323553223602368e-09
ZNTE,37.7175841304,20.7307785676,2006-01-08T11:35:00.300000Z,6.72,35.93,23.29,64.0,201.0,44.0,55.0,1.0731565385162936,0.7941950778295586,-0.7190590028781358,-0.06223572038207202,0.0003866853490028735,0.0009991326799456235,-6.223572038207202e-05,-1.6061514536994171e-09,3.0958721478006676e-09,2.26296996257114e-09,5.5912244596121165e-09,-3.3100129261042464e-10,-1.2164682640308143e-09
