Station_ID,Latitude,Longitude,Total Displacement [mm],dE [mm],dN [mm],dH [mm],ux [m],uy [m],uz [m],uxx,uxy,uyx,uyy,uzx,uzy
MUG1,37.2142926908,28.355677467900023,3.8884110605773885,2.074734888085363,3.157401530393637,0.9197995955912946,-0.0016151183488141115,-0.0034154212037894598,0.0009197995955912946,-6.179689347602142e-08,1.3693377785380671e-08,-1.3030747929285e-07,3.691629292213162e-08,7.911391051449543e-09,2.8846512773079894e-08
MUGL,37.216358278,28.36444046790001,3.7962349189600535,2.023623786656379,3.0819575679146882,0.9043693269807007,-0.0015750044273176872,-0.003333598166287863,0.0009043693269807007,-6.004541036216691e-08,1.3771109446905584e-08,-1.2618047986680855e-07,3.623797430291195e-08,7.578588882731132e-09,2.8179487631756887e-08
NISY,36.6108545531,27.1320732378,5.055040562109684,0.1868155655974364,-4.2481291890596395,2.7334837519334543,-0.0007762228018754356,0.0041807869862429785,0.0027334837519334544,-3.566709561629281e-08,3.8340887763886276e-07,-2.5017678064812563e-07,3.249179827804865e-07,-2.6636273437219417e-08,-4.249999888453521e-08
RODO,36.2926041133,28.16165977240001,4.05569986108622,1.2206587871245282,-3.800543600266501,0.7173296530213994,-0.0017377128579012546,0.0035936741025857696,0.0007173296530213994,-6.46341569906252e-08,-4.378957979940494e-08,1.270995904587847e-07,5.424988746236913e-08,2.111463849583112e-09,-3.0447680734809856e-08
SALH,38.4830903176,28.12354599150001,1.9755418687777884,0.36488683404047106,1.9315726674562927,-0.19659680560411097,-9.251282259488556e-05,-0.0019635571672288596,-0.00019659680560411098,6.1926867347584766e-09,-1.8095301546856429e-09,-6.738063440364262e-09,-1.9886750115343594e-08,-1.2605575110111558e-09,-1.0382906511765893e-09
SAM3,37.7927716773,26.7053359359,2.853396938500203,-1.0109754338326697,2.6675965224725995,0.061086447934642886,0.0013723943705494476,-0.0025009350703697297,6.108644793464289e-05,-1.762715845838289e-08,1.3187784129221792e-08,4.823156600174806e-08,-6.563048565079213e-09,3.132041561238482e-09,6.941428488116984e-09
SIT1,35.2047582681,26.106062539999986,1.028594225648796,-0.39753323376612715,-0.9474474384784269,-0.0481327374056339,0.0002618052696524604,0.0009935528780140941,-4.81327374056339e-05,-6.563664828051215e-10,-2.342986560765996e-09,-9.838556124393505e-09,-4.538189329656086e-09,1.7995864875863201e-09,-8.256822996385377e-10
TILO,36.3804269932,27.3936541361,20.287698228544475,-4.459202921754597,-19.722232835496843,1.6552162087026312,0.0016710019638801724,0.020150898519709817,0.0016552162087026313,2.2713448331968324e-07,-8.029818723152178e-08,-3.701648432409062e-07,-4.884530414376279e-07,-9.501954805246363e-09,-1.3523609920209176e-07
XIOS,38.3679125922,26.12716884560001,1.0532170760058257,-0.36470897287472626,0.9880284917961244,-0.007298883065202569,0.0004986666392615401,-0.0009276553877296584,-7.298883065202569e-06,-4.27564207131158e-09,2.6470045947410345e-09,1.1271078044686067e-08,-1.2221340263973064e-09,1.3888208006265598e-09,1.6416532803253572e-09
ZKRO,35.1148955564,26.21696793609999,1.0873580912254912,-0.3886691019099411,-1.012828996113919,-0.07390109880735672,0.0002439280487964337,0.001057064498107364,-7.390109880735672e-05,1.1097278103390099e-10,-2.478319190552663e-09,-9.300647773715893e-09,-5.796771224876726e-09,1.7809130220756553e-09,-4.519707679034444e-10
