Station_ID,Latitude,Longitude,Total Displacement [mm],dE [mm],dN [mm],dH [mm],ux [m],uy [m],uz [m],uxx,uxy,uyx,uyy,uzx,uzy
LFKD,38.8345372071,20.712116615000014,8.03944187444093,-6.347887449826026,-4.345440249984734,-2.3354013810623933,-0.006406982533737459,0.004257828185146658,-0.0023354013810623934,3.6182561090627037e-07,8.20134683648419e-07,-1.1773743643665439e-07,-1.4434986142822128e-07,1.8130556689170487e-07,1.0662964747345581e-07
LIDO,38.52898974,22.201019908399985,1.7990575783922018,-1.6958154892435136,-0.5037483563779481,0.32719350583211687,-0.0011023310062856404,0.0013836252862292554,0.00032719350583211684,-4.19259131489862e-09,-1.833424420388563e-08,3.4843433404713196e-09,2.3483542673838377e-08,2.249438391310509e-09,3.815655365395023e-09
MESA,38.4846994582,21.586366569400013,4.285866409563199,-4.131739396467403,-1.0713076139659816,0.3868855600301392,-0.002541075943136697,0.003429563163913774,0.0003868855600301392,-2.5390717904274155e-08,-6.760534583059406e-08,2.4595485157445116e-08,9.386562283517371e-08,8.005471743994642e-09,4.617253080824135e-10
MESO,38.3663742759,21.474947860600025,3.6845254432611645,-3.534758001447184,-1.0141190460123994,0.22973065480882668,-0.0022644184595431364,0.002897474867597695,0.00022973065480882667,-3.834315293024978e-08,-5.895691294864237e-08,9.75995709541745e-08,9.799485761465264e-08,1.0742423384118879e-08,-2.643114418095884e-09
MET4,36.8255146835,21.70457026790001,1.049950892319833,0.43535329262108907,-0.9215016012571704,-0.2523869762243315,-0.0006913151927619031,-0.0007488531196250206,-0.00025238697622433147,-1.965445842264121e-09,-7.016755659107072e-09,-4.017012914665632e-09,-6.280405632873583e-09,-6.451897478378713e-10,-1.8005604740013256e-09
NAFP,38.3701005043,21.78122127590001,2.388793342182504,-2.271669275012559,-0.6769810846129107,0.2958867142939997,-0.0014786682199802524,0.001852653496793232,0.0002958867142939997,-1.5711984330977102e-08,-3.0627870445639286e-08,3.5496314626473095e-08,4.70978937315687e-08,7.42382024668563e-09,3.361752526511963e-09
PAT0,38.2836555506,21.78675058760001,1.830040573055261,-1.6954045594154343,-0.6546443592294735,0.21469196973994153,-0.0012420854068252091,0.0013267176411390128,0.00021469196973994154,-1.2820377337547278e-08,-2.3041598727088304e-08,4.5569153859323225e-08,3.4596632740887494e-08,8.330321508613561e-09,2.6676575419824956e-09
PATR,38.2408574038,21.73295605430002,1.6465446890633528,-1.4695610034352025,-0.7238859802229421,0.16579794299666184,-0.0012216826347236952,0.0010913807746132324,0.00016579794299666185,-1.1643508013522926e-08,-2.1863613553493334e-08,5.6575324677015666e-08,2.982496809956218e-08,9.300148532451913e-09,1.9862278659155e-09
PAXO,39.2108030541,20.16394414140001,4.885671348729164,-1.820184590718868,4.473391502178927,-0.738566890495369,0.0034658032270592377,0.0033634077164927277,-0.000738566890495369,-4.938569248934865e-08,-5.0163164739098626e-08,-6.638541837683907e-08,-2.8566906193507145e-08,2.240124577215429e-09,2.7173537892529997e-09
PONT,38.618999278,20.585179730499988,37.06541304674578,-15.654662558367157,-22.412855965841675,-25.028788863306282,-0.026645177998324852,0.006118746750723777,-0.025028788863306284,1.1827673879599353e-06,5.0978804055196106e-06,1.647921896152545e-07,-1.2158220841521633e-06,2.531595265835467e-06,3.548552759103506e-06
PSAR,38.3217449492,22.184301988100003,1.3407175208080824,-1.2518616612988516,-0.4222067165961987,0.22827032227801178,-0.0008604188832847978,0.0010025445006860319,0.00022827032227801177,-5.971481930249563e-09,-1.332038192961468e-08,1.556639948158324e-08,1.9439685604647124e-08,4.260712411914957e-09,3.0437148401976483e-09
PSAT,38.3286830797,21.8714067075,1.9102754698226005,-1.7977978832471948,-0.5925027162385531,0.25693515300129693,-0.0012228258929769223,0.0014449337470013462,0.0002569351530012969,-1.187534690755124e-08,-2.2828208264617984e-08,3.225230241991542e-08,3.480520689722398e-08,6.905313249667709e-09,3.3100196982248506e-09
PVOG,38.6140002258,21.523398339899984,5.777796626378889,-5.50723848736267,-1.687067069184224,0.4550415400606415,-0.003627269196998852,0.004474236161080215,0.0004550415400606415,-4.661513936782721e-09,-9.899660712093456e-08,-3.23414340301438e-08,1.0267489143239755e-07,6.721822020338169e-09,-3.2370988753675006e-09
PYL1,36.9141727594,21.69530667409998,1.1347333499230112,0.47842110805551025,-0.9938641502592106,-0.26639645197332146,-0.000742275092246139,-0.0008158923907198245,-0.00026639645197332147,-1.8169968550686942e-09,-8.063105256106483e-09,-4.140758586197699e-09,-7.465492908006727e-09,-5.527191802909859e-10,-2.0337614725343e-09
PYLO,36.8955119677,21.741968322200023,1.083180318200987,0.4596189388501602,-0.9465837891086059,-0.2569224843898213,-0.0007054809213040574,-0.0007807477879756891,-0.0002569224843898213,-1.5015663809259094e-09,-7.597448346700405e-09,-3.6186722618595215e-09,-7.1884976835237635e-09,-4.543823750033621e-10,-1.9867867889597636e-09
PYRG,37.6787726789,21.462209398500026,2.588281606355719,1.2680561264323624,-2.223161575891447,-0.38573040001605763,-0.0015862573334768013,-0.002008532151670433,-0.00038573040001605764,8.898165042779792e-09,-3.241680925723346e-08,7.999825020422879e-09,-4.2287340735030696e-08,4.034013952096538e-09,-4.342449283384196e-09
RETS,38.4289348648,21.4293220065,5.04223249308279,-4.892077420409839,-1.1952976646224782,0.2508994220083876,-0.0029408651532259805,0.004088088813232519,0.0002508994220083876,-4.94166123707791e-08,-8.802671015727682e-08,7.989113619022454e-08,1.3864769708763596e-07,1.0719955671700108e-08,-7.567656891890704e-09
RGNI,38.5817191052,21.238741847100016,11.277413756070384,-10.804458155968495,-3.225606555326093,-0.19800841337855504,-0.007038151582795269,0.008809385676165692,-0.00019800841337855505,-2.2963302545859863e-08,-2.6614354746487686e-07,-9.541855978201511e-08,2.640434275077889e-07,2.985611371241763e-08,-5.657752470180788e-08
RLSO,38.0558343494,21.46474375280002,1.8595783235311274,0.45533438809636,-1.798341233582202,-0.12911600970366277,-0.001496821692789241,-0.0010958491763835901,-0.00012911600970366276,1.5058074461788948e-08,-2.9171171967177505e-08,9.272251496928243e-08,-3.6163415815615265e-08,1.1187118190509475e-08,-7.559344858094099e-10
ROD3,38.3080478271,21.89228311609997,1.7634200222869054,-1.6499439913473959,-0.5746657942463216,0.23894397950611354,-0.00115090074412269,0.0013145278341815249,0.00023894397950611354,-1.0884158947345081e-08,-2.073822622632053e-08,3.239162299917333e-08,3.13732092708823e-08,6.886662395246707e-09,3.1551234949511952e-09
SAR1,39.8660946557,20.025933936599984,1.5589256220263954,-0.5338065497184946,1.4122020315550625,-0.3885679921966985,0.0011094034699111238,0.0010239570066168636,-0.00038856799219669854,-1.1967028535411582e-08,-6.2313245463981005e-09,-1.2872593336025995e-08,-3.159892615691239e-09,3.4051097884122216e-09,1.1777803930629753e-09
SISS,38.1009474907,20.6594089436,26.148900009015307,7.953186782281751,-24.498420630984864,4.509897812030199,-0.01973522386412403,-0.016551336273528956,0.004509897812030199,-5.581757216578279e-07,-6.198754097841033e-07,-7.69231938059451e-07,-9.766470476161963e-08,3.488017493745126e-07,2.7427428290816316e-07
SPAN,38.7813002775,20.673639465300027,10.506904408245282,-7.7466160146418535,-5.972126275663823,-3.83649427384224,-0.008439192495975708,0.004945339416728356,-0.00383649427384224,5.167014201672066e-07,1.2717431889523522e-06,-1.2891438308041077e-07,-2.0635321193077774e-07,3.256021290676223e-07,2.690872283118843e-07
SRND,39.8739979267,20.009922321500028,1.5424508931490422,-0.5304950175052121,1.396081920738486,-0.385597023802781,0.0010956976852295715,0.0010148479076163455,-0.000385597023802781,-1.1557928564417468e-08,-6.370846661863137e-09,-1.256383294376475e-08,-3.3172533486680003e-09,3.31715693655872e-09,1.2395155296147338e-09
STRF,37.2453963528,21.015625963899996,2.3750789446601255,0.8217520896010191,-2.1877296630177545,-0.4237480597671644,-0.0017205938707890553,-0.0015814532263126071,-0.0004237480597671644,-1.8387458598763142e-08,-1.746207589957601e-08,-2.2552647085620456e-08,-8.670299731739346e-09,-3.1857153699447666e-09,-1.0118310468656926e-09
TRIZ,38.3653937869,22.0727376854,1.6477909111188629,-1.551932613561484,-0.48529220091523306,0.26685488464894763,-0.0010313192830131062,0.0012571332044736794,0.00026685488464894765,-7.71156289976237e-09,-1.7560499532289808e-08,1.7164928421641393e-08,2.5773100578523454e-08,4.675307007664531e-09,3.5171376631052927e-09
VALI,38.2337388126,22.134852875499973,1.1510621878929816,-1.0493520011012702,-0.4382078795008189,0.17826495035517512,-0.0007993934492438248,0.0008087866722306352,0.00017826495035517512,-5.664675927091254e-09,-1.1757883109877277e-08,2.1182707600009004e-08,1.654640892407956e-08,5.162221523567403e-09,2.473050135550871e-09
VASS,37.430444814,21.899260635400022,1.210553389213673,0.5579115405300435,-1.0463061325848684,-0.24375745731238757,-0.0007611208114415231,-0.0009092397486537354,-0.00024375745731238757,3.3671412047177725e-09,-1.0863740542006694e-08,6.009135990345358e-09,-1.4652624644561434e-08,2.2784098569690456e-09,-2.9413178633397193e-09
VLSM,38.1768273025,20.588645609100013,39.104247094602435,8.535903650916005,-36.467013226150605,11.244440228920205,-0.03061402009916424,-0.0215751356459683,0.011244440228920205,-1.2558824418966658e-06,-6.943895775112375e-07,-1.326490253770944e-06,3.4865845588210134e-07,9.934038591047178e-07,4.740151704467699e-07
VLY1,37.1641089089,21.9835142279,1.0249620651283162,0.4676829780417336,-0.8821418873754588,-0.23161510645849875,-0.0006427105882087762,-0.0007640842736352124,-0.00023161510645849877,1.2698115552803313e-09,-7.978978921693124e-09,1.1125714146474823e-09,-9.757900989474193e-09,9.190075847544588e-10,-2.38506596446507e-09
XILI,38.385233707,21.9117921189,2.08593520751123,-1.978603960383303,-0.5886345686524304,0.299602073553899,-0.0012869705576128397,0.00161402325611957,0.000299602073553899,-1.129059496945833e-08,-2.466162906800301e-08,2.327619956774573e-08,3.6738741774591046e-08,5.8197225860350044e-09,3.776817823203349e-09
ZAK2,37.7791591052,20.885047301399997,7.2295767586710635,2.75925404165818,-6.668650110096829,-0.42708658632101665,-0.005149429956922151,-0.005056456098499638,-0.00042708658632101666,-6.465634014836048e-08,-1.1490387762392962e-07,-1.0824313082231203e-07,-6.646877916828075e-08,8.177460659337694e-09,1.0875564202475984e-08
ZAKY,37.7811732052,20.87782337089999,7.311470374330963,2.768760817453574,-6.753908298847707,-0.4198633839825185,-0.005224918672106491,-0.0050972089071748905,-0.0004198633839825185,-6.770234581037102e-08,-1.1581278592966003e-07,-1.111412153119538e-07,-6.547226850121846e-08,8.547844955415276e-09,1.140605224993445e-08
ZNTE,37.7175841304,20.7307785676,6.518458670480034,1.9293159493816074,-6.213872257315547,-0.3947593899861968,-0.005038667555902623,-0.00411658811685944,-0.0003947593899861968,-1.0704323188608036e-07,-6.167502487185129e-08,-1.1080903759504015e-07,-8.707239210022324e-09,5.6368525216459365e-09,1.1484559858471604e-08
